ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
PAYC,"Paycom Software, Inc.",United States,Technology,Software - Application,62,90.1,-0.051,0.672,1.12,0.012,0.13,25.6,51.55,60.57,56.72,26.8,HOLD - Good fundamentals
UBER,"Uber Technologies, Inc.",United States,Technology,Software - Application,62,75.83,0.029,0.572,0.69,0.009,0.02,168.31,66.57,43.37,44.94,26.6,HOLD - Good fundamentals
VRSN,"VeriSign, Inc.",United States,Technology,Software - Infrastructure,62,74.2,-0.047,0.745,0.98,0.013,0.15,186.94,53.99,55.29,52.05,26.34,HOLD - Good fundamentals
RL,Ralph Lauren Corporation,United States,Consumer Cyclical,Apparel Manufacturing,62,76.03,0.072,0.77,1.46,0.019,0.25,166.06,76.1,58.55,63.74,25.9,HOLD - Good fundamentals
JWN,Unknown,Unknown,Unknown,Unknown,28,44.68,-0.036,0.799,0.32,0.007,0.15,701.07,56.22,35.72,34.12,25.76,HOLD - Needs monitoring
CLS,Celestica Inc.,Canada,Technology,Electronic Components,62,72.5,0.073,0.798,1.46,0.02,0.2,208.26,75.86,57.83,63.03,25.66,HOLD - Good fundamentals
ANSS,"ANSYS, Inc.",United States,Technology,Software - Application,62,81.96,0.02,0.465,0.53,0.006,0.03,98.16,43.96,38.12,39.08,25.54,HOLD - Good fundamentals
BIO,"Bio-Rad Laboratories, Inc.",United States,Healthcare,Medical Devices,62,64.84,0.048,0.739,0.99,0.015,0.07,326.21,71.96,47.94,50.77,25.51,HOLD - Good fundamentals
BKNG,Booking Holdings Inc.,United States,Consumer Cyclical,Travel Services,62,84.95,0.07,0.686,1.51,0.018,0.15,64.79,71.76,58.3,63.35,25.22,HOLD - Good fundamentals
ABNB,"Airbnb, Inc.",United States,Consumer Cyclical,Travel Services,62,86.0,0.081,0.709,1.72,0.02,0.07,54.26,70.59,61.0,67.09,24.67,WATCH - Monitor for opportunity
META,"Meta Platforms, Inc.",United States,Communication Services,Internet Content & Information,62,93.96,-0.037,0.524,0.92,0.01,0.16,9.9,48.01,49.2,46.92,24.42,WATCH - Monitor for opportunity
AMZN,"Amazon.com, Inc.",United States,Consumer Cyclical,Internet Retail,62,80.11,0.014,0.417,0.4,0.005,0.02,119.15,42.34,33.39,33.99,24.32,WATCH - Monitor for opportunity
AEIS,"Advanced Energy Industries, Inc.",United States,Industrials,Electrical Equipment & Parts,62,76.37,0.06,0.677,1.3,0.017,0.16,162.1,71.89,51.71,55.55,24.13,WATCH - Monitor for opportunity
KLIC,"Kulicke and Soffa Industries, Inc.",United States,Technology,Semiconductor Equipment & Materials,62,74.12,0.041,0.603,0.96,0.013,0.02,189.37,67.14,44.71,47.02,24.05,WATCH - Monitor for opportunity
FFIV,"F5, Inc.",United States,Technology,Software - Infrastructure,62,91.79,0.049,0.542,1.2,0.013,0.07,17.77,66.27,49.77,52.83,24.0,WATCH - Monitor for opportunity
CTSH,Cognizant Technology Solutions Corporation,United States,Technology,Information Technology Services,62,76.76,-0.08,0.863,1.54,0.02,0.23,156.13,58.49,66.29,59.77,23.58,WATCH - Monitor for opportunity
EXTR,"Extreme Networks, Inc.",United States,Technology,Communication Equipment,62,71.36,0.033,0.567,0.79,0.011,0.15,224.05,68.85,40.46,42.13,23.54,WATCH - Monitor for opportunity
FSLR,"First Solar, Inc.",United States,Technology,Solar,62,73.1,0.111,0.879,2.11,0.029,0.16,202.61,76.76,64.26,72.93,23.44,WATCH - Monitor for opportunity
AFRM,"Affirm Holdings, Inc.",United States,Technology,Software - Infrastructure,62,61.87,0.073,0.842,1.43,0.023,0.23,379.18,77.52,52.06,56.79,23.34,WATCH - Monitor for opportunity
CSGP,"CoStar Group, Inc.",United States,Real Estate,Real Estate Services,62,81.6,0.043,0.551,1.04,0.013,0.02,101.27,65.59,44.99,47.41,23.21,WATCH - Monitor for opportunity
FIX,"Comfort Systems USA, Inc.",United States,Industrials,Engineering & Construction,62,80.45,0.104,0.792,2.1,0.026,0.02,113.9,71.47,63.69,71.82,23.16,WATCH - Monitor for opportunity
ON,ON Semiconductor Corporation,United States,Technology,Semiconductors,62,68.0,0.083,0.807,1.66,0.024,0.11,275.56,74.07,54.9,60.54,22.75,WATCH - Monitor for opportunity
SAP,SAP SE,Germany,Technology,Software - Application,62,82.19,-0.089,0.847,1.74,0.021,0.23,95.42,57.89,69.62,61.97,22.64,WATCH - Monitor for opportunity
GE,GE Aerospace,United States,Industrials,Aerospace & Defense,62,79.02,0.071,0.669,1.56,0.02,0.02,131.24,68.41,52.85,57.52,22.44,WATCH - Monitor for opportunity
YELP,Yelp Inc.,United States,Communication Services,Internet Content & Information,62,84.39,0.066,0.611,1.52,0.018,0.03,71.05,67.19,51.58,55.82,22.16,WATCH - Monitor for opportunity
FCX,Freeport-McMoRan Inc.,United States,Basic Materials,Copper,62,70.92,0.083,0.766,1.71,0.024,0.03,231.19,71.22,54.3,59.88,22.13,WATCH - Monitor for opportunity
VRSK,"Verisk Analytics, Inc.",United States,Industrials,Consulting Services,62,71.4,-0.078,0.857,1.5,0.021,0.08,224.0,55.24,61.18,55.31,22.1,WATCH - Monitor for opportunity
MMSI,"Merit Medical Systems, Inc.",United States,Healthcare,Medical Instruments & Supplies,62,71.98,-0.051,0.685,1.1,0.015,0.15,216.24,51.97,49.3,46.18,21.98,WATCH - Monitor for opportunity
INFY,Infosys Limited,India,Technology,Information Technology Services,62,83.02,-0.079,0.768,1.62,0.02,0.08,85.08,52.71,63.73,57.48,21.92,WATCH - Monitor for opportunity
DFS,Unknown,Unknown,Unknown,Unknown,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,WATCH - Monitor for opportunity
SNPS,"Synopsys, Inc.",United States,Technology,Software - Infrastructure,62,80.74,0.103,0.749,2.13,0.026,0.13,111.44,72.46,60.48,68.1,21.76,WATCH - Monitor for opportunity
WSM,"Williams-Sonoma, Inc.",United States,Consumer Cyclical,Specialty Retail,62,78.08,0.06,0.612,1.38,0.018,0.11,140.56,68.9,47.81,51.39,21.59,WATCH - Monitor for opportunity
BOOT,"Boot Barn Holdings, Inc.",United States,Consumer Cyclical,Apparel Retail,62,72.62,0.053,0.615,1.21,0.017,0.02,207.47,67.11,44.65,47.58,21.54,WATCH - Monitor for opportunity
NEM,Newmont Corporation,United States,Basic Materials,Gold,62,83.65,0.085,0.665,1.87,0.022,0.15,78.32,70.67,55.62,61.45,21.43,WATCH - Monitor for opportunity
LRCX,Lam Research Corporation,United States,Technology,Semiconductor Equipment & Materials,62,88.93,0.047,0.494,1.19,0.013,0.07,31.63,44.8,43.95,46.5,21.25,WATCH - Monitor for opportunity
WMB,"The Williams Companies, Inc.",United States,Energy,Oil & Gas Midstream,62,58.96,-0.057,0.82,1.13,0.019,0.02,439.87,53.02,48.35,44.92,21.1,WATCH - Monitor for opportunity
TYL,"Tyler Technologies, Inc.",United States,Technology,Software - Application,62,77.56,-0.02,0.427,0.55,0.007,0.15,145.4,45.05,33.13,32.3,20.81,WATCH - Monitor for opportunity
RCL,Royal Caribbean Cruises Ltd.,United States,Consumer Cyclical,Travel Services,62,66.95,0.103,0.832,2.02,0.03,0.21,292.89,76.2,55.71,62.74,20.75,WATCH - Monitor for opportunity
URBN,"Urban Outfitters, Inc.",United States,Consumer Cyclical,Apparel Retail,62,69.66,0.032,0.511,0.79,0.011,0.05,248.71,65.16,35.57,36.97,20.6,WATCH - Monitor for opportunity
DXCM,"DexCom, Inc.",United States,Healthcare,Medical Devices,62,79.85,0.122,0.781,2.48,0.031,0.05,121.29,71.31,62.38,71.63,20.59,WATCH - Monitor for opportunity
AZN,AstraZeneca PLC,United Kingdom,Healthcare,Drug Manufacturers - General,62,68.45,0.068,0.683,1.47,0.021,0.15,268.13,71.3,46.75,50.67,20.54,WATCH - Monitor for opportunity
FND,"Floor & Decor Holdings, Inc.",United States,Consumer Cyclical,Home Improvement Retail,62,50.59,0.059,0.816,1.17,0.023,0.11,582.77,74.47,41.28,44.29,20.45,WATCH - Monitor for opportunity
ILMN,"Illumina, Inc.",United States,Healthcare,Diagnostics & Research,62,60.42,0.104,0.885,1.97,0.033,0.03,406.95,73.95,53.49,60.27,20.29,WATCH - Monitor for opportunity
PLD,"Prologis, Inc.",United States,Real Estate,REIT - Industrial,62,59.24,0.078,0.799,1.56,0.026,0.02,429.95,71.67,47.36,51.92,20.26,WATCH - Monitor for opportunity
GDDY,GoDaddy Inc.,United States,Technology,Software - Infrastructure,62,66.03,-0.088,0.911,1.65,0.025,0.21,304.13,59.08,60.13,53.61,20.21,WATCH - Monitor for opportunity
SE,Sea Limited,Singapore,Consumer Cyclical,Internet Retail,62,86.88,0.024,0.381,0.69,0.008,0.2,43.68,44.56,33.06,34.05,20.15,WATCH - Monitor for opportunity
CBRE,"CBRE Group, Inc.",United States,Real Estate,Real Estate Services,62,55.39,0.039,0.649,0.87,0.016,0.02,500.79,68.21,35.92,37.68,20.14,WATCH - Monitor for opportunity
SKYW,"SkyWest, Inc.",United States,Industrials,Airlines,62,57.22,0.068,0.772,1.38,0.024,0.08,469.94,72.4,44.19,47.9,20.13,WATCH - Monitor for opportunity
OKTA,"Okta, Inc.",United States,Technology,Software - Infrastructure,62,80.97,-0.072,0.693,1.54,0.019,0.08,108.98,50.54,56.15,51.17,20.13,WATCH - Monitor for opportunity
SSRM,SSR Mining Inc.,United States,Basic Materials,Gold,62,81.35,0.101,0.695,2.16,0.027,0.31,102.97,74.41,56.51,63.48,20.06,WATCH - Monitor for opportunity
BLK,"BlackRock, Inc.",United States,Financial Services,Asset Management,62,81.65,0.046,0.5,1.16,0.014,0.07,101.37,44.88,40.79,43.13,19.94,AVOID - Poor risk-adjusted score
MU,"Micron Technology, Inc.",United States,Technology,Semiconductors,62,77.71,0.08,0.65,1.78,0.023,0.18,144.94,70.81,50.51,55.52,19.94,AVOID - Poor risk-adjusted score
KGC,Kinross Gold Corporation,Canada,Basic Materials,Gold,62,88.74,0.089,0.614,2.04,0.023,0.05,33.23,67.11,54.5,60.48,19.92,AVOID - Poor risk-adjusted score
GILD,"Gilead Sciences, Inc.",United States,Healthcare,Drug Manufacturers - General,62,73.57,-0.072,0.74,1.5,0.02,0.13,195.47,52.8,54.47,49.61,19.85,AVOID - Poor risk-adjusted score
DBX,"Dropbox, Inc.",United States,Technology,Software - Infrastructure,62,62.33,-0.065,0.795,1.3,0.021,0.02,372.21,52.09,49.56,45.58,19.81,AVOID - Poor risk-adjusted score
HWM,Howmet Aerospace Inc.,United States,Industrials,Aerospace & Defense,62,76.36,-0.053,0.613,1.21,0.016,0.02,161.39,47.15,46.84,43.76,19.8,AVOID - Poor risk-adjusted score
WMG,Warner Music Group Corp.,United States,Communication Services,Entertainment,62,54.96,0.076,0.821,1.51,0.027,0.02,506.82,72.22,45.13,49.39,19.69,AVOID - Poor risk-adjusted score
HEI,HEICO Corporation,United States,Industrials,Aerospace & Defense,62,75.86,-0.047,0.58,1.1,0.015,0.05,167.94,46.92,43.97,41.4,19.67,AVOID - Poor risk-adjusted score
ONON,On Holding AG,Switzerland,Consumer Cyclical,Footwear & Accessories,62,89.75,-0.115,0.83,2.26,0.025,0.3,29.13,58.28,74.48,64.05,19.64,AVOID - Poor risk-adjusted score
SNA,Snap-on Incorporated,United States,Industrials,Tools & Accessories,62,81.8,-0.052,0.57,1.22,0.015,0.18,99.81,49.21,46.63,43.63,19.62,AVOID - Poor risk-adjusted score
DOX,Amdocs Limited,United States,Technology,Software - Infrastructure,62,65.43,-0.082,0.854,1.59,0.024,0.26,315.44,58.44,55.88,50.24,19.43,AVOID - Poor risk-adjusted score
WST,"West Pharmaceutical Services, Inc.",United States,Healthcare,Medical Instruments & Supplies,62,76.27,0.05,0.533,1.23,0.016,0.15,163.21,67.33,40.66,43.2,19.37,AVOID - Poor risk-adjusted score
ICLR,ICON Public Limited Company,Ireland,Healthcare,Diagnostics & Research,62,47.84,0.032,0.659,0.7,0.015,0.2,636.94,72.23,31.51,32.76,19.26,AVOID - Poor risk-adjusted score
GTM,ZoomInfo Technologies Inc.,United States,Technology,Software - Application,38,62.09,-0.042,0.533,0.63,0.01,0.19,373.26,48.75,33.09,31.35,19.18,AVOID - Poor risk-adjusted score
IT,"Gartner, Inc.",United States,Technology,Information Technology Services,62,69.87,-0.102,0.908,1.92,0.027,0.16,248.39,57.79,63.48,55.54,19.02,AVOID - Poor risk-adjusted score
PSTG,"Pure Storage, Inc.",United States,Technology,Computer Hardware,62,81.04,0.046,0.482,1.17,0.014,0.16,108.27,46.29,39.08,41.29,18.99,AVOID - Poor risk-adjusted score
AEM,Agnico Eagle Mines Limited,Canada,Basic Materials,Gold,62,88.99,0.062,0.506,1.56,0.018,0.03,31.35,64.09,45.05,48.51,18.97,AVOID - Poor risk-adjusted score
RDDT,"Reddit, Inc.",United States,Communication Services,Internet Content & Information,62,94.28,0.185,0.784,3.74,0.04,0.2,13.53,73.5,73.95,89.95,18.96,AVOID - Poor risk-adjusted score
CCJ,Cameco Corporation,Canada,Energy,Uranium,62,79.35,0.172,0.857,3.33,0.042,0.11,127.08,73.81,68.01,81.8,18.9,AVOID - Poor risk-adjusted score
CRL,"Charles River Laboratories International, Inc.",United States,Healthcare,Diagnostics & Research,62,45.75,0.05,0.78,1.01,0.022,0.18,677.66,74.81,35.7,37.92,18.85,AVOID - Poor risk-adjusted score
ROKU,"Roku, Inc.",United States,Communication Services,Entertainment,62,85.21,0.021,0.35,0.63,0.007,0.0,59.74,39.77,29.85,30.63,18.78,AVOID - Poor risk-adjusted score
CRUS,"Cirrus Logic, Inc.",United States,Technology,Semiconductors,62,85.07,-0.052,0.536,1.27,0.015,0.1,60.05,46.55,45.59,42.64,18.77,AVOID - Poor risk-adjusted score
APH,Amphenol Corporation,United States,Technology,Electronic Components,62,80.37,0.078,0.593,1.81,0.022,0.1,115.02,67.52,47.69,52.27,18.61,AVOID - Poor risk-adjusted score
QGEN,Qiagen N.V.,Netherlands,Healthcare,Diagnostics & Research,62,75.99,-0.058,0.612,1.32,0.017,0.03,166.03,47.26,46.47,43.13,18.56,AVOID - Poor risk-adjusted score
COST,Costco Wholesale Corporation,United States,Consumer Defensive,Discount Stores,62,74.51,-0.035,0.493,0.9,0.012,0.03,183.61,44.24,36.72,35.11,18.51,AVOID - Poor risk-adjusted score
BURL,"Burlington Stores, Inc.",United States,Consumer Cyclical,Apparel Retail,62,52.6,0.064,0.756,1.32,0.025,0.08,545.31,71.8,39.75,42.92,18.49,AVOID - Poor risk-adjusted score
SHEL,Shell plc,United Kingdom,Energy,Oil & Gas Integrated,62,54.35,-0.055,0.772,1.12,0.021,0.02,518.42,51.43,41.95,39.1,18.48,AVOID - Poor risk-adjusted score
PHM,"PulteGroup, Inc.",United States,Consumer Cyclical,Residential Construction,62,70.17,0.087,0.684,1.88,0.027,0.13,242.39,70.48,48.01,53.14,18.47,AVOID - Poor risk-adjusted score
VIAV,Viavi Solutions Inc.,United States,Technology,Communication Equipment,62,68.11,0.041,0.517,1.01,0.015,0.08,273.73,65.67,35.22,37.0,18.42,AVOID - Poor risk-adjusted score
CMC,Commercial Metals Company,United States,Basic Materials,Steel,62,57.68,0.061,0.689,1.32,0.023,0.11,461.71,70.67,39.74,42.76,18.4,AVOID - Poor risk-adjusted score
UL,Unilever PLC,United Kingdom,Consumer Defensive,Household & Personal Products,62,58.51,-0.064,0.78,1.29,0.022,0.15,448.89,54.14,45.64,42.03,18.34,AVOID - Poor risk-adjusted score
PTC,PTC Inc.,United States,Technology,Software - Application,62,73.4,0.151,0.837,2.96,0.04,0.07,198.77,72.38,61.42,72.51,18.31,AVOID - Poor risk-adjusted score
IDCC,"InterDigital, Inc.",United States,Technology,Software - Application,62,89.34,0.132,0.679,2.86,0.032,0.11,30.9,69.48,60.69,70.33,18.23,AVOID - Poor risk-adjusted score
MTSI,"MACOM Technology Solutions Holdings, Inc.",United States,Technology,Semiconductors,62,86.47,-0.037,0.438,0.99,0.011,0.0,47.05,41.99,37.85,36.12,18.16,AVOID - Poor risk-adjusted score
GWW,"W.W. Grainger, Inc.",United States,Industrials,Industrial Distribution,62,70.53,-0.088,0.797,1.77,0.025,0.02,238.58,51.73,56.21,50.12,18.13,AVOID - Poor risk-adjusted score
AXON,"Axon Enterprise, Inc.",United States,Industrials,Aerospace & Defense,62,89.93,-0.126,0.828,2.48,0.028,0.11,28.15,54.37,74.44,63.08,18.12,AVOID - Poor risk-adjusted score
MSI,"Motorola Solutions, Inc.",United States,Technology,Communication Equipment,62,69.69,0.073,0.628,1.64,0.023,0.0,249.21,66.5,43.78,47.7,18.09,AVOID - Poor risk-adjusted score
WING,Wingstop Inc.,United States,Consumer Cyclical,Restaurants,62,69.34,-0.097,0.853,1.89,0.027,0.28,255.18,58.44,59.14,52.08,18.05,AVOID - Poor risk-adjusted score
FUTU,Futu Holdings Limited,Hong Kong,Financial Services,Capital Markets,62,47.6,0.064,0.801,1.28,0.027,0.2,641.94,75.26,38.12,41.16,18.02,AVOID - Poor risk-adjusted score
AKAM,"Akamai Technologies, Inc.",United States,Technology,Software - Infrastructure,62,55.14,-0.055,0.748,1.13,0.021,0.05,504.05,51.37,41.26,38.45,18.01,AVOID - Poor risk-adjusted score
ACN,Accenture plc,Ireland,Technology,Information Technology Services,62,76.91,-0.067,0.64,1.51,0.02,0.11,154.35,49.53,49.21,45.11,18.0,AVOID - Poor risk-adjusted score
ZTS,Zoetis Inc.,United States,Healthcare,Drug Manufacturers - Specialty & Generic,62,70.97,-0.065,0.666,1.42,0.02,0.08,230.77,49.63,47.28,43.5,18.0,AVOID - Poor risk-adjusted score
ROP,"Roper Technologies, Inc.",United States,Technology,Software - Application,62,65.54,-0.067,0.722,1.41,0.022,0.07,312.81,50.82,47.33,43.4,17.98,AVOID - Poor risk-adjusted score
SEIC,SEI Investments Company,United States,Financial Services,Asset Management,62,89.67,-0.084,0.644,1.88,0.021,0.05,28.5,48.21,57.76,51.77,17.98,AVOID - Poor risk-adjusted score
WB,Weibo Corporation,China,Communication Services,Internet Content & Information,62,65.24,0.089,0.714,1.88,0.029,0.07,321.63,69.84,46.56,51.63,17.95,AVOID - Poor risk-adjusted score
CIEN,Ciena Corporation,United States,Technology,Communication Equipment,62,77.17,0.09,0.632,2.03,0.026,0.18,152.34,69.93,48.75,54.15,17.87,AVOID - Poor risk-adjusted score
APP,AppLovin Corporation,United States,Communication Services,Advertising Agencies,62,84.77,0.147,0.73,3.08,0.036,0.13,69.95,70.89,61.89,72.78,17.83,AVOID - Poor risk-adjusted score
CMG,"Chipotle Mexican Grill, Inc.",United States,Consumer Cyclical,Restaurants,62,69.76,-0.047,0.573,1.11,0.016,0.23,248.21,50.2,40.0,37.65,17.83,AVOID - Poor risk-adjusted score
PCAR,PACCAR Inc,United States,Industrials,Farm & Heavy Construction Machinery,62,55.2,0.046,0.622,1.04,0.019,0.08,503.21,68.42,34.34,36.31,17.78,AVOID - Poor risk-adjusted score
TCOM,Trip.com Group Limited,Singapore,Consumer Cyclical,Travel Services,62,65.61,0.046,0.544,1.13,0.017,0.11,313.87,66.91,35.71,37.78,17.76,AVOID - Poor risk-adjusted score
HUBG,"Hub Group, Inc.",United States,Industrials,Integrated Freight & Logistics,62,45.29,0.051,0.756,1.05,0.023,0.03,686.08,71.02,34.25,36.43,17.74,AVOID - Poor risk-adjusted score
TLN,Talen Energy Corporation,United States,Utilities,Utilities - Independent Power Producers,62,61.02,0.142,0.908,2.66,0.044,0.03,394.18,73.54,55.43,64.87,17.7,AVOID - Poor risk-adjusted score
PM,Philip Morris International Inc.,United States,Consumer Defensive,Tobacco,62,67.18,-0.075,0.744,1.56,0.023,0.0,285.77,49.99,49.96,45.31,17.69,AVOID - Poor risk-adjusted score
FI,"Fiserv, Inc.",United States,Technology,Information Technology Services,62,60.73,-0.094,0.908,1.76,0.029,0.36,404.18,61.55,55.15,48.79,17.66,AVOID - Poor risk-adjusted score
KO,The Coca-Cola Company,United States,Consumer Defensive,Beverages - Non-Alcoholic,62,66.44,-0.089,0.821,1.76,0.026,0.18,297.53,55.59,54.54,48.57,17.6,AVOID - Poor risk-adjusted score
PYPL,"PayPal Holdings, Inc.",United States,Financial Services,Credit Services,62,70.55,-0.064,0.656,1.42,0.02,0.1,236.55,49.63,46.28,42.59,17.58,AVOID - Poor risk-adjusted score
NUE,Nucor Corporation,United States,Basic Materials,Steel,62,54.91,0.117,0.9,2.21,0.04,0.05,508.84,73.96,49.45,56.5,17.58,AVOID - Poor risk-adjusted score
DY,"Dycom Industries, Inc.",United States,Industrials,Engineering & Construction,62,61.76,0.031,0.492,0.8,0.013,0.07,382.42,44.79,30.41,31.6,17.55,AVOID - Poor risk-adjusted score
IOT,Samsara Inc.,United States,Technology,Software - Infrastructure,62,46.52,-0.059,0.87,1.14,0.024,0.18,661.16,57.26,40.47,37.5,17.54,AVOID - Poor risk-adjusted score
BIIB,Biogen Inc.,United States,Healthcare,Drug Manufacturers - General,62,63.65,0.12,0.807,2.38,0.037,0.2,349.11,74.4,51.37,58.82,17.39,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,62,62.86,0.06,0.608,1.37,0.022,0.15,359.61,69.03,38.25,41.07,17.37,AVOID - Poor risk-adjusted score
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,62,71.98,-0.069,0.662,1.52,0.021,0.05,216.27,48.74,47.66,43.59,17.32,AVOID - Poor risk-adjusted score
ENPH,"Enphase Energy, Inc.",United States,Technology,Solar,62,62.56,-0.037,0.546,0.89,0.014,0.0,367.79,44.98,34.19,32.63,17.31,AVOID - Poor risk-adjusted score
BEN,"Franklin Resources, Inc.",United States,Financial Services,Asset Management,62,61.14,0.093,0.742,1.92,0.031,0.18,393.52,72.71,45.34,50.5,17.28,AVOID - Poor risk-adjusted score
NDAQ,"Nasdaq, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,62,68.24,-0.042,0.539,1.02,0.015,0.23,270.55,49.27,36.81,34.89,17.25,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,62,71.03,0.07,0.588,1.63,0.023,0.0,228.89,65.34,41.77,45.39,17.24,AVOID - Poor risk-adjusted score
MO,"Altria Group, Inc.",United States,Consumer Defensive,Tobacco,62,62.08,-0.037,0.551,0.89,0.014,0.07,376.97,46.39,34.19,32.61,17.22,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,62,61.37,0.055,0.596,1.27,0.021,0.13,390.06,68.42,36.56,39.06,17.17,AVOID - Poor risk-adjusted score
ZD,"Ziff Davis, Inc.",United States,Communication Services,Advertising Agencies,62,57.67,0.067,0.676,1.46,0.025,0.03,459.26,68.4,38.98,42.22,17.16,AVOID - Poor risk-adjusted score
