ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
CPRT,"Copart, Inc.",United States,Industrials,Specialty Business Services,67,88.54,-0.022,0.589,0.56,0.006,0.27,33.6,52.49,52.12,50.68,32.54,BUY - High score acceptable risk
MANH,"Manhattan Associates, Inc.",United States,Technology,Software - Application,67,82.89,0.041,0.721,0.94,0.011,0.03,85.54,71.1,59.76,62.83,32.35,BUY - High score acceptable risk
VEEV,Veeva Systems Inc.,United States,Healthcare,Health Information Services,67,95.51,-0.055,0.776,1.21,0.013,0.08,7.12,53.53,74.12,69.07,31.32,HOLD - Stable but flat
DOCU,"DocuSign, Inc.",United States,Technology,Software - Application,67,81.25,-0.056,0.876,1.16,0.014,0.23,105.7,59.42,71.22,66.26,30.73,HOLD - Stable but flat
SHOP,Shopify Inc.,Canada,Technology,Software - Application,67,90.09,0.083,0.85,1.75,0.019,0.0,26.63,73.56,76.59,84.47,30.71,HOLD - Stable but flat
PINS,"Pinterest, Inc.",United States,Communication Services,Internet Content & Information,67,91.06,0.068,0.771,1.5,0.016,0.26,21.51,76.63,70.17,76.08,30.45,HOLD - Stable but flat
FIZZ,National Beverage Corp.,United States,Consumer Defensive,Beverages - Non-Alcoholic,67,83.35,-0.036,0.7,0.84,0.01,0.17,80.9,53.31,58.31,55.67,30.25,HOLD - Stable but flat
ADBE,Adobe Inc.,United States,Technology,Software - Application,67,79.45,-0.045,0.787,0.98,0.012,0.17,125.64,55.7,62.5,59.0,29.78,HOLD - Good fundamentals
B,Barrick Mining Corporation,Canada,Basic Materials,Gold,42,77.28,0.14,0.892,1.8,0.023,0.24,150.21,79.32,68.96,80.57,28.8,HOLD - Modest potential
VICR,Vicor Corporation,United States,Technology,Electronic Components,67,78.62,0.053,0.741,1.18,0.015,0.03,134.24,71.35,58.29,62.1,28.48,HOLD - Modest potential
UBER,"Uber Technologies, Inc.",United States,Technology,Software - Application,67,75.89,0.028,0.605,0.7,0.009,0.0,167.66,67.25,45.95,47.55,28.04,HOLD - Modest potential
AZTA,"Azenta, Inc.",United States,Healthcare,Medical Instruments & Supplies,67,70.47,0.032,0.663,0.75,0.011,0.09,236.78,70.66,46.76,48.6,27.75,HOLD - Good fundamentals
GRMN,Garmin Ltd.,Switzerland,Technology,Scientific & Technical Instruments,67,90.77,0.099,0.83,2.11,0.023,0.06,23.25,73.8,75.36,84.54,27.18,HOLD - Good fundamentals
PAYC,"Paycom Software, Inc.",United States,Technology,Software - Application,67,89.9,-0.057,0.739,1.28,0.014,0.17,26.76,54.09,66.48,61.78,27.1,HOLD - Good fundamentals
META,"Meta Platforms, Inc.",United States,Communication Services,Internet Content & Information,67,93.87,-0.037,0.57,0.94,0.01,0.11,10.28,48.24,53.55,51.11,26.37,HOLD - Good fundamentals
NICE,NICE Ltd.,Israel,Technology,Software - Application,67,80.7,-0.027,0.568,0.7,0.009,0.02,112.52,46.47,45.82,44.27,26.11,HOLD - Good fundamentals
RL,Ralph Lauren Corporation,United States,Consumer Cyclical,Apparel Manufacturing,67,76.22,0.073,0.802,1.57,0.021,0.24,163.91,76.84,61.1,66.58,25.93,HOLD - Good fundamentals
EXTR,"Extreme Networks, Inc.",United States,Technology,Communication Equipment,67,71.46,0.035,0.639,0.84,0.012,0.08,222.81,69.5,45.65,47.63,25.86,HOLD - Good fundamentals
JWN,Unknown,Unknown,Unknown,Unknown,28,44.68,-0.036,0.799,0.32,0.007,0.15,701.07,56.22,35.72,34.12,25.76,HOLD - Needs monitoring
CLS,Celestica Inc.,Canada,Technology,Electronic Components,67,72.62,0.067,0.795,1.46,0.02,0.2,206.84,75.79,57.75,62.57,25.42,HOLD - Good fundamentals
AEIS,"Advanced Energy Industries, Inc.",United States,Industrials,Electrical Equipment & Parts,67,76.52,0.06,0.726,1.36,0.018,0.17,160.25,73.32,55.54,59.68,25.25,HOLD - Good fundamentals
KLIC,"Kulicke and Soffa Industries, Inc.",United States,Technology,Semiconductor Equipment & Materials,67,74.29,0.047,0.675,1.11,0.015,0.03,187.46,69.36,50.14,53.08,25.19,HOLD - Good fundamentals
HOLX,"Hologic, Inc.",United States,Healthcare,Medical Instruments & Supplies,67,73.67,0.053,0.709,1.22,0.017,0.03,195.39,70.23,52.25,55.7,25.1,HOLD - Good fundamentals
ELF,"e.l.f. Beauty, Inc.",United States,Consumer Defensive,Household & Personal Products,67,78.84,0.106,0.882,2.18,0.028,0.23,133.6,78.26,69.57,78.55,24.74,WATCH - Monitor for opportunity
BIO,"Bio-Rad Laboratories, Inc.",United States,Healthcare,Medical Devices,67,64.9,0.042,0.704,0.97,0.015,0.06,324.97,70.83,45.68,48.09,24.35,WATCH - Monitor for opportunity
VRSN,"VeriSign, Inc.",United States,Technology,Software - Infrastructure,67,74.17,-0.04,0.668,0.95,0.013,0.15,187.37,51.81,49.58,47.1,24.17,WATCH - Monitor for opportunity
TYL,"Tyler Technologies, Inc.",United States,Technology,Software - Application,67,77.5,-0.021,0.501,0.57,0.007,0.18,146.31,47.93,38.83,37.82,24.08,WATCH - Monitor for opportunity
ABNB,"Airbnb, Inc.",United States,Consumer Cyclical,Travel Services,67,86.11,0.073,0.691,1.7,0.02,0.11,53.34,70.88,59.51,64.87,24.06,WATCH - Monitor for opportunity
FFIV,"F5, Inc.",United States,Technology,Software - Infrastructure,67,91.86,0.045,0.537,1.18,0.013,0.05,17.66,65.73,49.31,52.06,23.87,WATCH - Monitor for opportunity
BKNG,Booking Holdings Inc.,United States,Consumer Cyclical,Travel Services,67,85.01,0.06,0.632,1.47,0.017,0.18,64.48,70.88,53.76,57.79,23.4,WATCH - Monitor for opportunity
LRCX,Lam Research Corporation,United States,Technology,Semiconductor Equipment & Materials,67,89.09,0.05,0.565,1.29,0.014,0.11,31.06,67.61,50.29,53.42,23.36,WATCH - Monitor for opportunity
CTSH,Cognizant Technology Solutions Corporation,United States,Technology,Information Technology Services,67,76.63,-0.075,0.853,1.56,0.02,0.2,158.09,57.49,65.36,59.34,23.16,WATCH - Monitor for opportunity
FSLR,"First Solar, Inc.",United States,Technology,Solar,67,73.31,0.105,0.883,2.16,0.029,0.14,200.3,76.28,64.77,73.08,23.12,WATCH - Monitor for opportunity
YELP,Yelp Inc.,United States,Communication Services,Internet Content & Information,67,84.52,0.063,0.64,1.53,0.018,0.02,69.88,67.7,54.11,58.36,23.05,WATCH - Monitor for opportunity
FIX,"Comfort Systems USA, Inc.",United States,Industrials,Engineering & Construction,67,80.63,0.098,0.792,2.13,0.026,0.03,112.3,71.72,63.84,71.5,22.86,WATCH - Monitor for opportunity
MMSI,"Merit Medical Systems, Inc.",United States,Healthcare,Medical Instruments & Supplies,67,71.86,-0.05,0.717,1.15,0.016,0.18,217.9,53.54,51.51,48.28,22.44,WATCH - Monitor for opportunity
SAP,SAP SE,Germany,Technology,Software - Application,67,81.99,-0.087,0.861,1.82,0.022,0.2,97.76,57.55,70.61,63.02,22.33,WATCH - Monitor for opportunity
SE,Sea Limited,Singapore,Consumer Cyclical,Internet Retail,67,86.93,0.023,0.419,0.69,0.008,0.2,43.43,45.71,36.4,37.44,22.2,WATCH - Monitor for opportunity
GE,GE Aerospace,United States,Industrials,Aerospace & Defense,67,79.12,0.065,0.659,1.55,0.02,0.03,130.31,68.42,52.14,56.34,22.11,WATCH - Monitor for opportunity
NEM,Newmont Corporation,United States,Basic Materials,Gold,67,83.83,0.082,0.695,1.91,0.023,0.17,76.78,71.89,58.22,64.13,22.03,WATCH - Monitor for opportunity
VRSK,"Verisk Analytics, Inc.",United States,Industrials,Consulting Services,67,71.24,-0.075,0.873,1.56,0.022,0.09,226.48,55.81,62.18,56.38,22.0,WATCH - Monitor for opportunity
ON,ON Semiconductor Corporation,United States,Technology,Semiconductors,67,68.11,0.075,0.78,1.64,0.024,0.12,273.73,73.41,53.11,58.03,21.97,WATCH - Monitor for opportunity
ANSS,"ANSYS, Inc.",United States,Technology,Software - Application,67,81.97,0.017,0.396,0.51,0.006,0.03,98.61,41.87,32.47,33.15,21.93,WATCH - Monitor for opportunity
FCX,Freeport-McMoRan Inc.,United States,Basic Materials,Copper,67,71.06,0.078,0.765,1.72,0.024,0.08,229.4,72.03,54.32,59.54,21.9,WATCH - Monitor for opportunity
DFS,Unknown,Unknown,Unknown,Unknown,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,WATCH - Monitor for opportunity
AZN,AstraZeneca PLC,United Kingdom,Healthcare,Drug Manufacturers - General,67,68.64,0.07,0.739,1.57,0.023,0.15,265.15,72.92,50.73,55.11,21.47,WATCH - Monitor for opportunity
PSTG,"Pure Storage, Inc.",United States,Technology,Computer Hardware,67,81.27,0.055,0.589,1.38,0.017,0.23,105.81,70.52,47.9,51.16,21.46,WATCH - Monitor for opportunity
WSM,"Williams-Sonoma, Inc.",United States,Consumer Cyclical,Specialty Retail,67,78.17,0.056,0.609,1.38,0.018,0.06,139.64,67.7,47.58,50.87,21.36,WATCH - Monitor for opportunity
BLK,"BlackRock, Inc.",United States,Financial Services,Asset Management,67,81.76,0.046,0.543,1.2,0.015,0.08,100.36,66.33,44.36,46.88,21.35,WATCH - Monitor for opportunity
AFRM,"Affirm Holdings, Inc.",United States,Technology,Software - Infrastructure,67,61.94,0.064,0.768,1.41,0.023,0.23,378.28,75.33,47.59,51.35,21.34,WATCH - Monitor for opportunity
KGC,Kinross Gold Corporation,Canada,Basic Materials,Gold,67,88.98,0.091,0.672,2.14,0.024,0.09,32.16,69.57,59.79,66.44,21.18,WATCH - Monitor for opportunity
AEM,Agnico Eagle Mines Limited,Canada,Basic Materials,Gold,67,89.18,0.065,0.579,1.66,0.019,0.08,30.64,67.02,51.6,55.76,21.0,WATCH - Monitor for opportunity
WST,"West Pharmaceutical Services, Inc.",United States,Healthcare,Medical Instruments & Supplies,67,76.42,0.052,0.594,1.32,0.017,0.09,161.46,67.93,45.42,48.38,20.9,WATCH - Monitor for opportunity
WMB,"The Williams Companies, Inc.",United States,Energy,Oil & Gas Midstream,67,58.87,-0.053,0.81,1.14,0.019,0.03,441.79,52.97,47.68,44.55,20.85,WATCH - Monitor for opportunity
BOOT,"Boot Barn Holdings, Inc.",United States,Consumer Cyclical,Apparel Retail,67,72.68,0.047,0.592,1.19,0.016,0.0,206.78,66.13,43.04,45.57,20.85,WATCH - Monitor for opportunity
SSRM,SSR Mining Inc.,United States,Basic Materials,Gold,67,81.62,0.102,0.745,2.28,0.028,0.33,100.42,76.22,60.79,68.36,20.84,WATCH - Monitor for opportunity
URBN,"Urban Outfitters, Inc.",United States,Consumer Cyclical,Apparel Retail,67,69.71,0.029,0.514,0.79,0.011,0.0,248.0,64.29,35.85,37.17,20.71,WATCH - Monitor for opportunity
INFY,Infosys Limited,India,Technology,Information Technology Services,67,82.93,-0.07,0.709,1.6,0.019,0.03,86.52,49.93,58.76,53.69,20.63,WATCH - Monitor for opportunity
FND,"Floor & Decor Holdings, Inc.",United States,Consumer Cyclical,Home Improvement Retail,67,50.76,0.061,0.851,1.27,0.025,0.09,580.66,74.86,43.22,46.46,20.48,WATCH - Monitor for opportunity
CSGP,"CoStar Group, Inc.",United States,Real Estate,Real Estate Services,67,81.62,0.036,0.48,1.01,0.012,0.06,101.6,44.36,39.15,40.91,20.35,WATCH - Monitor for opportunity
OKTA,"Okta, Inc.",United States,Technology,Software - Infrastructure,67,80.71,-0.078,0.757,1.74,0.022,0.09,112.03,52.36,61.08,55.17,20.13,WATCH - Monitor for opportunity
VIAV,Viavi Solutions Inc.,United States,Technology,Communication Equipment,67,68.32,0.05,0.617,1.22,0.018,0.12,270.43,69.13,42.12,44.72,20.13,WATCH - Monitor for opportunity
GILD,"Gilead Sciences, Inc.",United States,Healthcare,Drug Manufacturers - General,67,73.42,-0.069,0.759,1.54,0.021,0.11,197.39,52.8,55.72,50.95,20.09,WATCH - Monitor for opportunity
ICLR,ICON Public Limited Company,Ireland,Healthcare,Diagnostics & Research,67,47.91,0.031,0.695,0.73,0.015,0.2,635.73,73.27,33.29,34.59,20.04,WATCH - Monitor for opportunity
PLD,"Prologis, Inc.",United States,Real Estate,REIT - Industrial,67,59.48,0.081,0.833,1.73,0.029,0.06,425.94,73.29,49.54,54.51,19.99,AVOID - Poor risk-adjusted score
ILMN,"Illumina, Inc.",United States,Healthcare,Diagnostics & Research,67,60.67,0.103,0.905,2.1,0.035,0.05,402.1,74.6,54.9,61.83,19.96,AVOID - Poor risk-adjusted score
GDDY,GoDaddy Inc.,United States,Technology,Software - Infrastructure,67,65.89,-0.081,0.892,1.66,0.025,0.21,306.16,58.47,58.75,52.88,19.89,AVOID - Poor risk-adjusted score
DXCM,"DexCom, Inc.",United States,Healthcare,Medical Devices,67,80.0,0.11,0.753,2.45,0.031,0.03,120.15,70.15,60.27,68.34,19.84,AVOID - Poor risk-adjusted score
CBRE,"CBRE Group, Inc.",United States,Real Estate,Real Estate Services,67,55.44,0.035,0.636,0.86,0.015,0.08,500.16,69.06,35.28,36.83,19.83,AVOID - Poor risk-adjusted score
QGEN,Qiagen N.V.,Netherlands,Healthcare,Diagnostics & Research,67,75.81,-0.061,0.682,1.43,0.019,0.05,168.33,49.47,51.66,47.76,19.68,AVOID - Poor risk-adjusted score
WMG,Warner Music Group Corp.,United States,Communication Services,Entertainment,67,55.16,0.077,0.847,1.62,0.029,0.03,503.85,73.09,46.73,51.17,19.56,AVOID - Poor risk-adjusted score
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,67,100.92,0.042,0.418,1.27,0.013,0.14,2.01,44.0,42.16,44.39,19.55,AVOID - Poor risk-adjusted score
APH,Amphenol Corporation,United States,Technology,Electronic Components,67,80.55,0.077,0.634,1.86,0.023,0.08,113.49,68.23,51.07,55.9,19.55,AVOID - Poor risk-adjusted score
HEI,HEICO Corporation,United States,Industrials,Aerospace & Defense,67,75.78,-0.044,0.575,1.11,0.015,0.03,168.94,46.4,43.6,41.24,19.55,AVOID - Poor risk-adjusted score
RCL,Royal Caribbean Cruises Ltd.,United States,Consumer Cyclical,Travel Services,67,67.06,0.09,0.778,1.98,0.03,0.18,291.18,74.02,52.18,57.98,19.43,AVOID - Poor risk-adjusted score
TCOM,Trip.com Group Limited,Singapore,Consumer Cyclical,Travel Services,67,65.81,0.054,0.637,1.3,0.02,0.15,310.7,70.16,41.92,44.72,19.43,AVOID - Poor risk-adjusted score
MU,"Micron Technology, Inc.",United States,Technology,Semiconductors,67,78.08,0.095,0.707,2.18,0.028,0.24,141.09,73.26,55.17,61.58,19.37,AVOID - Poor risk-adjusted score
ONON,On Holding AG,Switzerland,Consumer Cyclical,Footwear & Accessories,67,89.45,-0.116,0.862,2.43,0.027,0.29,31.52,58.92,77.15,66.22,19.33,AVOID - Poor risk-adjusted score
CMG,"Chipotle Mexican Grill, Inc.",United States,Consumer Cyclical,Restaurants,67,69.59,-0.051,0.656,1.22,0.018,0.23,250.93,52.46,45.62,42.73,19.24,AVOID - Poor risk-adjusted score
PHM,"PulteGroup, Inc.",United States,Consumer Cyclical,Residential Construction,67,70.39,0.087,0.733,1.97,0.028,0.11,239.34,71.31,51.61,57.15,19.23,AVOID - Poor risk-adjusted score
MTSI,"MACOM Technology Solutions Holdings, Inc.",United States,Technology,Semiconductors,67,86.41,-0.034,0.459,0.98,0.011,0.03,48.19,43.25,39.68,37.99,19.2,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,67,78.45,0.032,0.451,0.93,0.012,0.33,136.25,49.0,35.35,36.76,19.09,AVOID - Poor risk-adjusted score
MSI,"Motorola Solutions, Inc.",United States,Technology,Communication Equipment,67,69.88,0.074,0.682,1.73,0.025,0.05,246.49,68.89,47.66,52.01,19.04,AVOID - Poor risk-adjusted score
RDDT,"Reddit, Inc.",United States,Communication Services,Internet Content & Information,67,94.65,0.178,0.804,3.83,0.04,0.18,12.88,73.7,76.09,91.96,19.03,AVOID - Poor risk-adjusted score
DOX,Amdocs Limited,United States,Technology,Software - Infrastructure,67,65.3,-0.076,0.834,1.61,0.025,0.23,317.63,57.1,54.46,49.35,18.92,AVOID - Poor risk-adjusted score
IDCC,"InterDigital, Inc.",United States,Technology,Software - Application,67,89.68,0.133,0.729,3.01,0.034,0.12,29.4,70.94,65.38,75.86,18.91,AVOID - Poor risk-adjusted score
CMC,Commercial Metals Company,United States,Basic Materials,Steel,67,57.87,0.065,0.743,1.46,0.025,0.12,458.0,72.19,43.0,46.47,18.88,AVOID - Poor risk-adjusted score
CCJ,Cameco Corporation,Canada,Energy,Uranium,67,79.67,0.163,0.862,3.4,0.043,0.12,123.61,74.03,68.71,81.99,18.65,AVOID - Poor risk-adjusted score
PCAR,PACCAR Inc,United States,Industrials,Farm & Heavy Construction Machinery,67,55.31,0.045,0.658,1.08,0.02,0.09,501.87,69.61,36.4,38.45,18.48,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,67,76.1,0.033,0.454,0.96,0.013,0.24,165.25,47.22,34.58,36.02,18.42,AVOID - Poor risk-adjusted score
SEIC,SEI Investments Company,United States,Financial Services,Asset Management,67,89.51,-0.08,0.66,1.89,0.021,0.06,29.43,48.9,59.09,53.29,18.41,AVOID - Poor risk-adjusted score
ZTS,Zoetis Inc.,United States,Healthcare,Drug Manufacturers - Specialty & Generic,67,70.82,-0.064,0.697,1.47,0.021,0.08,233.03,50.35,49.37,45.48,18.39,AVOID - Poor risk-adjusted score
PYPL,"PayPal Holdings, Inc.",United States,Financial Services,Credit Services,67,70.36,-0.066,0.715,1.52,0.022,0.11,239.49,51.41,50.31,46.17,18.34,AVOID - Poor risk-adjusted score
COST,Costco Wholesale Corporation,United States,Consumer Defensive,Discount Stores,67,74.45,-0.033,0.489,0.9,0.012,0.02,184.49,43.75,36.39,34.9,18.34,AVOID - Poor risk-adjusted score
APP,AppLovin Corporation,United States,Communication Services,Advertising Agencies,67,85.12,0.146,0.771,3.22,0.038,0.18,66.99,72.98,65.61,77.09,18.27,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,67,63.01,0.06,0.655,1.43,0.023,0.15,356.6,70.42,41.3,44.37,18.25,AVOID - Poor risk-adjusted score
AKAM,"Akamai Technologies, Inc.",United States,Technology,Software - Infrastructure,67,55.04,-0.052,0.759,1.14,0.021,0.03,506.49,51.29,41.76,39.08,18.23,AVOID - Poor risk-adjusted score
WB,Weibo Corporation,China,Communication Services,Internet Content & Information,67,65.54,0.095,0.772,2.1,0.032,0.08,316.69,71.46,50.58,56.49,18.23,AVOID - Poor risk-adjusted score
SHEL,Shell plc,United Kingdom,Energy,Oil & Gas Integrated,67,54.25,-0.051,0.763,1.13,0.021,0.0,520.82,50.81,41.41,38.78,18.17,AVOID - Poor risk-adjusted score
ACN,Accenture plc,Ireland,Technology,Information Technology Services,67,76.78,-0.064,0.648,1.53,0.02,0.12,156.07,49.89,49.79,45.87,18.16,AVOID - Poor risk-adjusted score
AXON,"Axon Enterprise, Inc.",United States,Industrials,Aerospace & Defense,67,89.66,-0.122,0.848,2.57,0.029,0.11,30.06,54.7,76.06,64.77,18.14,AVOID - Poor risk-adjusted score
ROP,"Roper Technologies, Inc.",United States,Technology,Software - Application,67,65.35,-0.069,0.765,1.52,0.023,0.08,316.31,52.15,50.01,45.75,18.14,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,67,61.49,0.054,0.637,1.31,0.021,0.14,387.6,69.69,39.15,41.79,18.06,AVOID - Poor risk-adjusted score
CRUS,"Cirrus Logic, Inc.",United States,Technology,Semiconductors,67,85.02,-0.046,0.503,1.24,0.015,0.14,61.03,46.34,42.73,40.31,17.97,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,67,71.17,0.067,0.619,1.65,0.023,0.0,227.06,66.23,44.03,47.7,17.97,AVOID - Poor risk-adjusted score
HUBG,"Hub Group, Inc.",United States,Industrials,Integrated Freight & Logistics,67,45.4,0.05,0.778,1.09,0.024,0.05,684.01,71.85,35.32,37.49,17.96,AVOID - Poor risk-adjusted score
DY,"Dycom Industries, Inc.",United States,Industrials,Engineering & Construction,67,61.81,0.029,0.501,0.79,0.013,0.06,381.79,64.96,30.95,32.07,17.92,AVOID - Poor risk-adjusted score
IT,"Gartner, Inc.",United States,Technology,Information Technology Services,67,69.57,-0.106,0.923,2.13,0.031,0.11,252.55,56.76,64.24,55.92,17.85,AVOID - Poor risk-adjusted score
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,67,71.85,-0.066,0.685,1.54,0.021,0.06,218.15,49.64,49.25,45.23,17.82,AVOID - Poor risk-adjusted score
PM,Philip Morris International Inc.,United States,Consumer Defensive,Tobacco,67,67.05,-0.07,0.743,1.57,0.023,0.02,287.64,50.25,49.83,45.51,17.68,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,67,84.69,0.115,0.674,2.7,0.032,0.15,69.48,70.05,57.06,65.02,17.56,AVOID - Poor risk-adjusted score
KO,The Coca-Cola Company,United States,Consumer Defensive,Beverages - Non-Alcoholic,67,66.25,-0.086,0.832,1.82,0.027,0.18,300.57,55.86,55.14,49.32,17.52,AVOID - Poor risk-adjusted score
PTC,PTC Inc.,United States,Technology,Software - Application,67,73.59,0.135,0.802,2.92,0.04,0.05,196.79,71.01,59.05,68.68,17.51,AVOID - Poor risk-adjusted score
BIIB,Biogen Inc.,United States,Healthcare,Drug Manufacturers - General,67,63.93,0.117,0.832,2.49,0.039,0.17,344.46,74.42,53.21,60.8,17.44,AVOID - Poor risk-adjusted score
GWW,"W.W. Grainger, Inc.",United States,Industrials,Industrial Distribution,67,70.41,-0.08,0.76,1.77,0.025,0.03,240.39,50.89,53.51,48.23,17.4,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,67,46.85,0.054,0.761,1.19,0.025,0.11,655.81,72.42,35.65,38.02,17.38,AVOID - Poor risk-adjusted score
IOT,Samsara Inc.,United States,Technology,Software - Infrastructure,67,46.42,-0.055,0.863,1.15,0.025,0.18,663.12,57.06,40.08,37.33,17.37,AVOID - Poor risk-adjusted score
VRTX,Vertex Pharmaceuticals Incorporated,United States,Healthcare,Biotechnology,67,87.05,0.143,0.725,3.26,0.037,0.09,50.85,69.82,63.1,73.96,17.37,AVOID - Poor risk-adjusted score
TLN,Talen Energy Corporation,United States,Utilities,Utilities - Independent Power Producers,67,61.28,0.134,0.908,2.73,0.044,0.03,389.04,73.38,55.61,64.61,17.34,AVOID - Poor risk-adjusted score
WING,Wingstop Inc.,United States,Consumer Cyclical,Restaurants,67,69.05,-0.101,0.881,2.09,0.03,0.27,259.4,58.85,60.82,53.28,17.25,AVOID - Poor risk-adjusted score
CGNX,Cognex Corporation,United States,Technology,Scientific & Technical Instruments,67,80.45,0.176,0.835,3.72,0.046,0.12,114.52,72.84,67.15,81.0,17.18,AVOID - Poor risk-adjusted score
BEN,"Franklin Resources, Inc.",United States,Financial Services,Asset Management,67,61.29,0.086,0.741,1.93,0.031,0.15,390.64,72.11,45.41,50.21,17.15,AVOID - Poor risk-adjusted score
UL,Unilever PLC,United Kingdom,Consumer Defensive,Household & Personal Products,67,58.44,-0.056,0.718,1.28,0.022,0.11,450.25,51.46,41.95,39.03,17.12,AVOID - Poor risk-adjusted score
FI,"Fiserv, Inc.",United States,Technology,Information Technology Services,67,60.49,-0.094,0.926,1.89,0.031,0.38,409.03,62.21,55.99,49.51,17.11,AVOID - Poor risk-adjusted score
SNA,Snap-on Incorporated,United States,Industrials,Tools & Accessories,67,81.76,-0.044,0.488,1.21,0.015,0.15,100.57,46.2,39.91,37.74,17.08,AVOID - Poor risk-adjusted score
FUTU,Futu Holdings Limited,Hong Kong,Financial Services,Capital Markets,67,47.68,0.057,0.757,1.26,0.027,0.17,640.58,73.39,36.09,38.64,17.06,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,67,75.59,0.099,0.671,2.34,0.031,0.03,171.39,67.65,50.74,56.9,17.04,AVOID - Poor risk-adjusted score
TMO,Thermo Fisher Scientific Inc.,United States,Healthcare,Diagnostics & Research,67,61.36,0.041,0.546,1.08,0.018,0.02,390.57,64.92,33.49,35.2,16.94,AVOID - Poor risk-adjusted score
NDAQ,"Nasdaq, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,67,68.18,-0.039,0.528,1.03,0.015,0.2,271.66,48.29,36.03,34.3,16.92,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,67,54.87,0.069,0.724,1.56,0.028,0.02,507.63,69.19,39.75,43.13,16.85,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,67,60.26,0.107,0.813,2.29,0.038,0.08,410.16,72.1,48.97,55.34,16.84,AVOID - Poor risk-adjusted score
CHRW,"C.H. Robinson Worldwide, Inc.",United States,Industrials,Integrated Freight & Logistics,67,55.62,0.104,0.849,2.18,0.039,0.05,496.27,72.47,47.24,53.23,16.75,AVOID - Poor risk-adjusted score
AYI,Acuity Inc.,United States,Industrials,Electrical Equipment & Parts,67,72.02,0.118,0.743,2.66,0.037,0.15,217.25,71.63,53.51,61.21,16.74,AVOID - Poor risk-adjusted score
