ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
ADBE,Adobe Inc.,United States,Technology,Software - Application,68,79.44,-0.044,0.788,0.98,0.012,0.15,125.79,55.4,62.62,59.15,29.82,HOLD - Good fundamentals
B,Barrick Mining Corporation,Canada,Basic Materials,Gold,43,77.33,0.138,0.893,1.81,0.023,0.21,149.65,78.74,69.06,80.51,28.65,HOLD - Modest potential
VICR,Vicor Corporation,United States,Technology,Electronic Components,68,78.65,0.053,0.753,1.21,0.015,0.01,133.91,71.35,59.2,63.12,28.61,HOLD - Modest potential
AZTA,"Azenta, Inc.",United States,Healthcare,Medical Instruments & Supplies,68,70.48,0.031,0.666,0.75,0.011,0.07,236.59,70.41,46.94,48.77,27.85,HOLD - Good fundamentals
UBER,"Uber Technologies, Inc.",United States,Technology,Software - Application,68,75.9,0.027,0.593,0.69,0.009,0.01,167.6,67.18,45.02,46.55,27.51,HOLD - Good fundamentals
PAYC,"Paycom Software, Inc.",United States,Technology,Software - Application,68,89.87,-0.057,0.749,1.29,0.014,0.15,26.91,54.01,67.31,62.54,27.26,HOLD - Good fundamentals
GRMN,Garmin Ltd.,Switzerland,Technology,Scientific & Technical Instruments,68,90.8,0.098,0.827,2.11,0.023,0.04,23.12,73.38,75.08,84.07,27.04,HOLD - Good fundamentals
META,"Meta Platforms, Inc.",United States,Communication Services,Internet Content & Information,68,93.86,-0.036,0.579,0.94,0.01,0.12,10.35,48.75,54.31,51.85,26.72,HOLD - Good fundamentals
EXTR,"Extreme Networks, Inc.",United States,Technology,Communication Equipment,68,71.48,0.035,0.648,0.85,0.012,0.06,222.57,69.46,46.34,48.35,26.18,HOLD - Good fundamentals
JWN,Unknown,Unknown,Unknown,Unknown,28,44.68,-0.036,0.799,0.32,0.007,0.15,701.07,56.22,35.72,34.12,25.76,HOLD - Needs monitoring
RL,Ralph Lauren Corporation,United States,Consumer Cyclical,Apparel Manufacturing,68,76.24,0.071,0.795,1.56,0.021,0.22,163.72,76.28,60.62,65.94,25.72,HOLD - Good fundamentals
AEIS,"Advanced Energy Industries, Inc.",United States,Industrials,Electrical Equipment & Parts,68,76.55,0.06,0.733,1.37,0.018,0.15,159.87,73.18,56.1,60.26,25.4,HOLD - Good fundamentals
CLS,Celestica Inc.,Canada,Technology,Electronic Components,68,72.64,0.066,0.793,1.46,0.02,0.19,206.57,75.67,57.63,62.36,25.34,HOLD - Good fundamentals
HOLX,"Hologic, Inc.",United States,Healthcare,Medical Instruments & Supplies,68,73.7,0.053,0.718,1.23,0.017,0.04,195.06,70.77,52.92,56.41,25.31,HOLD - Good fundamentals
KLIC,"Kulicke and Soffa Industries, Inc.",United States,Technology,Semiconductor Equipment & Materials,68,74.33,0.048,0.689,1.14,0.015,0.01,186.99,69.42,51.18,54.26,25.3,HOLD - Good fundamentals
NICE,NICE Ltd.,Israel,Technology,Software - Application,68,80.71,-0.026,0.536,0.69,0.009,0.03,112.53,45.81,43.22,41.83,24.74,WATCH - Monitor for opportunity
TYL,"Tyler Technologies, Inc.",United States,Technology,Software - Application,68,77.49,-0.021,0.515,0.57,0.007,0.16,146.47,47.98,39.88,38.84,24.67,WATCH - Monitor for opportunity
ELF,"e.l.f. Beauty, Inc.",United States,Consumer Defensive,Household & Personal Products,68,78.91,0.108,0.885,2.25,0.028,0.22,132.74,78.17,69.8,78.98,24.32,WATCH - Monitor for opportunity
BIO,"Bio-Rad Laboratories, Inc.",United States,Healthcare,Medical Devices,68,64.9,0.041,0.695,0.97,0.015,0.04,324.68,70.26,45.13,47.45,24.08,WATCH - Monitor for opportunity
ABNB,"Airbnb, Inc.",United States,Consumer Cyclical,Travel Services,68,86.13,0.071,0.687,1.69,0.02,0.09,53.18,70.42,59.13,64.35,23.92,WATCH - Monitor for opportunity
LRCX,Lam Research Corporation,United States,Technology,Semiconductor Equipment & Materials,68,89.12,0.051,0.58,1.3,0.015,0.09,30.94,67.74,51.71,54.97,23.86,WATCH - Monitor for opportunity
FFIV,"F5, Inc.",United States,Technology,Software - Infrastructure,68,91.87,0.044,0.533,1.18,0.013,0.03,17.65,65.32,49.0,51.67,23.75,WATCH - Monitor for opportunity
VRSN,"VeriSign, Inc.",United States,Technology,Software - Infrastructure,68,74.17,-0.039,0.65,0.94,0.013,0.13,187.41,50.92,48.22,45.9,23.63,WATCH - Monitor for opportunity
YELP,Yelp Inc.,United States,Communication Services,Internet Content & Information,68,84.55,0.063,0.644,1.53,0.018,0.0,69.66,67.5,54.44,58.67,23.17,WATCH - Monitor for opportunity
CTSH,Cognizant Technology Solutions Corporation,United States,Technology,Information Technology Services,68,76.6,-0.074,0.854,1.57,0.02,0.21,158.44,57.76,65.44,59.47,23.16,WATCH - Monitor for opportunity
FSLR,"First Solar, Inc.",United States,Technology,Solar,68,73.35,0.104,0.885,2.17,0.03,0.15,199.81,76.56,64.89,73.15,23.06,WATCH - Monitor for opportunity
BKNG,Booking Holdings Inc.,United States,Consumer Cyclical,Travel Services,68,85.02,0.059,0.622,1.46,0.017,0.19,64.41,70.83,52.92,56.78,23.06,WATCH - Monitor for opportunity
FIX,"Comfort Systems USA, Inc.",United States,Industrials,Engineering & Construction,68,80.65,0.096,0.784,2.12,0.026,0.04,112.16,71.78,63.22,70.64,22.63,WATCH - Monitor for opportunity
MMSI,"Merit Medical Systems, Inc.",United States,Healthcare,Medical Instruments & Supplies,68,71.82,-0.051,0.729,1.18,0.016,0.19,218.29,54.12,52.37,49.04,22.52,WATCH - Monitor for opportunity
SE,Sea Limited,Singapore,Consumer Cyclical,Internet Retail,68,86.93,0.023,0.424,0.68,0.008,0.21,43.4,46.1,36.84,37.88,22.48,WATCH - Monitor for opportunity
SAP,SAP SE,Germany,Technology,Software - Application,68,81.95,-0.087,0.866,1.84,0.022,0.21,98.19,57.91,70.95,63.33,22.3,WATCH - Monitor for opportunity
NEM,Newmont Corporation,United States,Basic Materials,Gold,68,83.85,0.081,0.697,1.91,0.023,0.15,76.5,71.61,58.44,64.3,22.08,WATCH - Monitor for opportunity
GE,GE Aerospace,United States,Industrials,Aerospace & Defense,68,79.14,0.063,0.653,1.54,0.019,0.04,130.15,68.53,51.65,55.71,21.92,WATCH - Monitor for opportunity
ON,ON Semiconductor Corporation,United States,Technology,Semiconductors,68,68.13,0.074,0.778,1.64,0.024,0.13,273.26,73.62,53.02,57.85,21.91,WATCH - Monitor for opportunity
VRSK,"Verisk Analytics, Inc.",United States,Industrials,Consulting Services,68,71.19,-0.076,0.878,1.59,0.022,0.1,227.12,56.2,62.52,56.64,21.83,WATCH - Monitor for opportunity
PSTG,"Pure Storage, Inc.",United States,Technology,Computer Hardware,68,81.32,0.056,0.607,1.42,0.017,0.21,105.32,70.64,49.37,52.83,21.81,WATCH - Monitor for opportunity
ANSS,"ANSYS, Inc.",United States,Technology,Software - Application,68,81.97,0.016,0.393,0.51,0.006,0.04,98.66,42.06,32.21,32.86,21.78,WATCH - Monitor for opportunity
DFS,Unknown,Unknown,Unknown,Unknown,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,WATCH - Monitor for opportunity
FCX,Freeport-McMoRan Inc.,United States,Basic Materials,Copper,68,71.08,0.076,0.758,1.71,0.024,0.06,229.12,71.53,53.9,58.96,21.73,WATCH - Monitor for opportunity
AFRM,"Affirm Holdings, Inc.",United States,Technology,Software - Infrastructure,68,61.96,0.063,0.773,1.41,0.023,0.24,377.68,75.67,47.87,51.62,21.4,WATCH - Monitor for opportunity
AZN,AstraZeneca PLC,United Kingdom,Healthcare,Drug Manufacturers - General,68,68.66,0.068,0.736,1.56,0.023,0.13,264.75,72.5,50.56,54.84,21.39,WATCH - Monitor for opportunity
KGC,Kinross Gold Corporation,Canada,Basic Materials,Gold,68,89.01,0.09,0.677,2.14,0.024,0.07,32.0,69.4,60.26,66.91,21.3,WATCH - Monitor for opportunity
AEM,Agnico Eagle Mines Limited,Canada,Basic Materials,Gold,68,89.21,0.065,0.587,1.66,0.019,0.06,30.56,66.94,52.35,56.55,21.26,WATCH - Monitor for opportunity
BLK,"BlackRock, Inc.",United States,Financial Services,Asset Management,68,81.77,0.045,0.538,1.19,0.015,0.06,100.32,65.89,44.03,46.47,21.21,WATCH - Monitor for opportunity
URBN,"Urban Outfitters, Inc.",United States,Consumer Cyclical,Apparel Retail,68,69.72,0.029,0.523,0.8,0.011,0.01,247.74,64.84,36.44,37.77,21.04,WATCH - Monitor for opportunity
WST,"West Pharmaceutical Services, Inc.",United States,Healthcare,Medical Instruments & Supplies,68,76.44,0.052,0.597,1.31,0.017,0.1,161.22,68.28,45.63,48.56,20.99,WATCH - Monitor for opportunity
SSRM,SSR Mining Inc.,United States,Basic Materials,Gold,68,81.67,0.102,0.752,2.3,0.028,0.33,99.96,76.32,61.44,69.07,20.95,WATCH - Monitor for opportunity
WMB,"The Williams Companies, Inc.",United States,Energy,Oil & Gas Midstream,68,58.85,-0.052,0.811,1.14,0.019,0.01,442.09,52.7,47.74,44.64,20.87,WATCH - Monitor for opportunity
INFY,Infosys Limited,India,Technology,Information Technology Services,68,82.92,-0.068,0.701,1.6,0.019,0.04,86.82,50.01,58.16,53.26,20.52,WATCH - Monitor for opportunity
FND,"Floor & Decor Holdings, Inc.",United States,Consumer Cyclical,Home Improvement Retail,68,50.79,0.06,0.856,1.28,0.025,0.07,580.18,74.66,43.49,46.75,20.49,WATCH - Monitor for opportunity
BOOT,"Boot Barn Holdings, Inc.",United States,Consumer Cyclical,Apparel Retail,68,72.69,0.046,0.58,1.18,0.016,0.01,206.71,66.07,42.14,44.54,20.45,WATCH - Monitor for opportunity
CSGP,"CoStar Group, Inc.",United States,Real Estate,Real Estate Services,68,81.63,0.036,0.48,1.01,0.012,0.04,101.59,44.05,39.15,40.88,20.37,WATCH - Monitor for opportunity
VIAV,Viavi Solutions Inc.,United States,Technology,Communication Equipment,68,68.36,0.051,0.633,1.26,0.018,0.13,269.76,69.83,43.28,46.03,20.35,WATCH - Monitor for opportunity
WSM,"Williams-Sonoma, Inc.",United States,Consumer Cyclical,Specialty Retail,68,78.17,0.053,0.577,1.37,0.018,0.04,139.63,66.46,45.14,48.12,20.29,WATCH - Monitor for opportunity
ICLR,ICON Public Limited Company,Ireland,Healthcare,Diagnostics & Research,68,47.93,0.031,0.705,0.73,0.015,0.21,635.4,73.81,33.81,35.13,20.26,WATCH - Monitor for opportunity
OKTA,"Okta, Inc.",United States,Technology,Software - Infrastructure,68,80.66,-0.079,0.767,1.77,0.022,0.07,112.62,52.31,61.88,55.84,20.14,WATCH - Monitor for opportunity
GILD,"Gilead Sciences, Inc.",United States,Healthcare,Drug Manufacturers - General,68,73.38,-0.07,0.769,1.56,0.021,0.12,197.88,53.33,56.43,51.56,20.12,WATCH - Monitor for opportunity
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,68,100.94,0.042,0.428,1.27,0.013,0.12,2.0,43.97,43.21,45.5,20.02,WATCH - Monitor for opportunity
PLD,"Prologis, Inc.",United States,Real Estate,REIT - Industrial,68,59.51,0.081,0.837,1.74,0.029,0.04,425.26,73.08,49.81,54.78,20.0,WATCH - Monitor for opportunity
ILMN,"Illumina, Inc.",United States,Healthcare,Diagnostics & Research,68,60.72,0.103,0.909,2.13,0.035,0.03,400.96,74.36,55.19,62.17,19.88,AVOID - Poor risk-adjusted score
QGEN,Qiagen N.V.,Netherlands,Healthcare,Diagnostics & Research,68,75.77,-0.061,0.693,1.45,0.019,0.06,168.78,50.09,52.54,48.55,19.85,AVOID - Poor risk-adjusted score
GDDY,GoDaddy Inc.,United States,Technology,Software - Infrastructure,68,65.87,-0.08,0.888,1.66,0.025,0.22,306.53,58.6,58.51,52.75,19.83,AVOID - Poor risk-adjusted score
HEI,HEICO Corporation,United States,Industrials,Aerospace & Defense,68,75.76,-0.043,0.583,1.11,0.015,0.04,169.16,46.93,44.21,41.82,19.8,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,68,78.47,0.033,0.468,0.94,0.012,0.31,136.04,49.12,36.74,38.24,19.75,AVOID - Poor risk-adjusted score
CBRE,"CBRE Group, Inc.",United States,Real Estate,Real Estate Services,68,55.45,0.035,0.632,0.85,0.015,0.06,500.04,68.62,35.06,36.57,19.72,AVOID - Poor risk-adjusted score
DXCM,"DexCom, Inc.",United States,Healthcare,Medical Devices,68,80.03,0.108,0.749,2.44,0.03,0.01,119.94,69.71,59.92,67.78,19.71,AVOID - Poor risk-adjusted score
TCOM,Trip.com Group Limited,Singapore,Consumer Cyclical,Travel Services,68,65.85,0.055,0.653,1.34,0.02,0.13,310.01,70.23,42.99,45.94,19.63,AVOID - Poor risk-adjusted score
APH,Amphenol Corporation,United States,Technology,Electronic Components,68,80.57,0.075,0.634,1.86,0.023,0.09,113.35,68.52,51.12,55.88,19.56,AVOID - Poor risk-adjusted score
CMG,"Chipotle Mexican Grill, Inc.",United States,Consumer Cyclical,Restaurants,68,69.56,-0.051,0.667,1.23,0.018,0.21,251.29,52.42,46.4,43.44,19.46,AVOID - Poor risk-adjusted score
WMG,Warner Music Group Corp.,United States,Communication Services,Entertainment,68,55.18,0.075,0.841,1.61,0.029,0.04,503.53,73.2,46.4,50.72,19.42,AVOID - Poor risk-adjusted score
MU,"Micron Technology, Inc.",United States,Technology,Semiconductors,68,78.16,0.097,0.719,2.25,0.029,0.22,140.28,73.16,56.17,62.86,19.35,AVOID - Poor risk-adjusted score
ONON,On Holding AG,Switzerland,Consumer Cyclical,Footwear & Accessories,68,89.39,-0.116,0.867,2.45,0.027,0.3,31.99,59.25,77.53,66.56,19.28,AVOID - Poor risk-adjusted score
PHM,"PulteGroup, Inc.",United States,Consumer Cyclical,Residential Construction,68,70.42,0.086,0.735,1.97,0.028,0.09,238.88,71.03,51.74,57.23,19.24,AVOID - Poor risk-adjusted score
MTSI,"MACOM Technology Solutions Holdings, Inc.",United States,Technology,Semiconductors,68,86.4,-0.034,0.458,0.97,0.011,0.01,48.35,42.92,39.6,37.94,19.22,AVOID - Poor risk-adjusted score
MSI,"Motorola Solutions, Inc.",United States,Technology,Communication Equipment,68,69.91,0.073,0.686,1.73,0.025,0.03,246.04,68.7,47.97,52.31,19.13,AVOID - Poor risk-adjusted score
RDDT,"Reddit, Inc.",United States,Communication Services,Internet Content & Information,68,94.72,0.176,0.806,3.84,0.041,0.16,12.76,73.41,76.36,92.14,19.02,AVOID - Poor risk-adjusted score
IDCC,"InterDigital, Inc.",United States,Technology,Software - Application,68,89.74,0.132,0.734,3.02,0.034,0.1,29.15,70.75,65.91,76.41,18.99,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,68,76.12,0.034,0.47,0.96,0.013,0.22,165.03,47.31,35.76,37.26,18.98,AVOID - Poor risk-adjusted score
CMC,Commercial Metals Company,United States,Basic Materials,Steel,68,57.9,0.065,0.748,1.47,0.025,0.1,457.4,71.99,43.3,46.77,18.96,AVOID - Poor risk-adjusted score
DOX,Amdocs Limited,United States,Technology,Software - Infrastructure,68,65.26,-0.076,0.839,1.62,0.025,0.24,318.16,57.45,54.73,49.61,18.93,AVOID - Poor risk-adjusted score
PCAR,PACCAR Inc,United States,Industrials,Farm & Heavy Construction Machinery,68,55.33,0.045,0.667,1.09,0.02,0.1,501.5,70.12,36.88,38.95,18.67,AVOID - Poor risk-adjusted score
CCJ,Cameco Corporation,Canada,Energy,Uranium,68,79.73,0.161,0.863,3.41,0.043,0.1,122.94,73.7,68.8,81.96,18.59,AVOID - Poor risk-adjusted score
COST,Costco Wholesale Corporation,United States,Consumer Defensive,Discount Stores,68,74.44,-0.032,0.495,0.9,0.012,0.03,184.68,44.22,36.83,35.34,18.57,AVOID - Poor risk-adjusted score
SEIC,SEI Investments Company,United States,Financial Services,Asset Management,68,89.48,-0.079,0.666,1.9,0.021,0.07,29.65,49.36,59.63,53.81,18.55,AVOID - Poor risk-adjusted score
ZTS,Zoetis Inc.,United States,Healthcare,Drug Manufacturers - Specialty & Generic,68,70.77,-0.065,0.71,1.5,0.021,0.09,233.6,50.97,50.25,46.24,18.48,AVOID - Poor risk-adjusted score
PYPL,"PayPal Holdings, Inc.",United States,Financial Services,Credit Services,68,70.33,-0.066,0.72,1.52,0.022,0.09,239.88,51.22,50.62,46.5,18.43,AVOID - Poor risk-adjusted score
RCL,Royal Caribbean Cruises Ltd.,United States,Consumer Cyclical,Travel Services,68,67.06,0.086,0.738,1.97,0.029,0.16,291.12,72.48,49.46,54.71,18.42,AVOID - Poor risk-adjusted score
DY,"Dycom Industries, Inc.",United States,Industrials,Engineering & Construction,68,61.83,0.029,0.515,0.8,0.013,0.07,381.4,65.67,31.87,33.02,18.39,AVOID - Poor risk-adjusted score
ACN,Accenture plc,Ireland,Technology,Information Technology Services,68,76.75,-0.063,0.657,1.53,0.02,0.13,156.41,50.4,50.44,46.48,18.34,AVOID - Poor risk-adjusted score
APP,AppLovin Corporation,United States,Communication Services,Advertising Agencies,68,85.19,0.146,0.777,3.24,0.038,0.19,66.44,73.38,66.18,77.72,18.32,AVOID - Poor risk-adjusted score
WB,Weibo Corporation,China,Communication Services,Internet Content & Information,68,65.6,0.096,0.781,2.13,0.032,0.06,315.68,71.38,51.24,57.27,18.29,AVOID - Poor risk-adjusted score
AKAM,"Akamai Technologies, Inc.",United States,Technology,Software - Infrastructure,68,55.02,-0.051,0.759,1.15,0.021,0.01,506.88,50.99,41.77,39.13,18.24,AVOID - Poor risk-adjusted score
SHEL,Shell plc,United Kingdom,Energy,Oil & Gas Integrated,68,54.22,-0.052,0.773,1.15,0.021,0.01,521.43,51.36,41.91,39.22,18.24,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,68,63.03,0.059,0.654,1.43,0.023,0.16,356.15,70.64,41.22,44.23,18.22,AVOID - Poor risk-adjusted score
ROP,"Roper Technologies, Inc.",United States,Technology,Software - Application,68,65.31,-0.069,0.775,1.54,0.024,0.09,316.94,52.67,50.6,46.26,18.19,AVOID - Poor risk-adjusted score
AXON,"Axon Enterprise, Inc.",United States,Industrials,Aerospace & Defense,68,89.61,-0.121,0.851,2.58,0.029,0.12,30.4,55.03,76.25,65.01,18.14,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,68,61.51,0.053,0.638,1.31,0.021,0.12,387.19,69.38,39.22,41.82,18.09,AVOID - Poor risk-adjusted score
HUBG,"Hub Group, Inc.",United States,Industrials,Integrated Freight & Logistics,68,45.42,0.049,0.784,1.09,0.024,0.03,683.47,71.69,35.59,37.77,18.04,AVOID - Poor risk-adjusted score
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,68,71.81,-0.067,0.698,1.56,0.022,0.07,218.68,50.26,50.14,46.01,17.95,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,68,71.19,0.066,0.616,1.65,0.023,0.01,226.79,66.47,43.87,47.45,17.91,AVOID - Poor risk-adjusted score
IT,"Gartner, Inc.",United States,Technology,Information Technology Services,68,69.52,-0.106,0.926,2.16,0.031,0.12,253.16,57.07,64.38,56.07,17.76,AVOID - Poor risk-adjusted score
DECK,Deckers Outdoor Corporation,United States,Consumer Cyclical,Footwear & Accessories,68,85.41,0.018,0.33,0.62,0.007,0.06,58.57,40.35,28.14,28.78,17.74,AVOID - Poor risk-adjusted score
PM,Philip Morris International Inc.,United States,Consumer Defensive,Tobacco,68,67.03,-0.069,0.741,1.57,0.023,0.0,287.85,49.89,49.68,45.44,17.67,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,68,84.77,0.117,0.688,2.77,0.033,0.16,68.87,70.65,58.32,66.62,17.66,AVOID - Poor risk-adjusted score
KO,The Coca-Cola Company,United States,Consumer Defensive,Beverages - Non-Alcoholic,68,66.21,-0.086,0.838,1.83,0.028,0.19,301.21,56.25,55.49,49.64,17.51,AVOID - Poor risk-adjusted score
BIIB,Biogen Inc.,United States,Healthcare,Drug Manufacturers - General,68,63.98,0.117,0.837,2.51,0.039,0.18,343.49,74.79,53.58,61.19,17.45,AVOID - Poor risk-adjusted score
VRTX,Vertex Pharmaceuticals Incorporated,United States,Healthcare,Biotechnology,68,87.1,0.142,0.727,3.26,0.037,0.07,50.5,69.56,63.32,74.1,17.38,AVOID - Poor risk-adjusted score
GWW,"W.W. Grainger, Inc.",United States,Industrials,Industrial Distribution,68,70.39,-0.078,0.756,1.77,0.025,0.01,240.66,50.45,53.18,48.04,17.36,AVOID - Poor risk-adjusted score
PTC,PTC Inc.,United States,Technology,Software - Application,68,73.62,0.133,0.796,2.92,0.04,0.03,196.38,70.52,58.6,67.97,17.36,AVOID - Poor risk-adjusted score
CRUS,"Cirrus Logic, Inc.",United States,Technology,Semiconductors,68,85.01,-0.044,0.482,1.23,0.015,0.15,61.13,45.99,40.98,38.75,17.35,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,68,46.87,0.053,0.759,1.19,0.025,0.09,655.4,72.04,35.58,37.91,17.34,AVOID - Poor risk-adjusted score
IOT,Samsara Inc.,United States,Technology,Software - Infrastructure,68,46.4,-0.054,0.861,1.15,0.025,0.19,663.38,57.23,39.96,37.26,17.33,AVOID - Poor risk-adjusted score
TLN,Talen Energy Corporation,United States,Utilities,Utilities - Independent Power Producers,68,61.33,0.133,0.908,2.74,0.045,0.01,387.94,73.07,55.68,64.6,17.28,AVOID - Poor risk-adjusted score
NDAQ,"Nasdaq, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,68,68.16,-0.039,0.541,1.03,0.015,0.21,271.9,48.9,36.89,35.11,17.27,AVOID - Poor risk-adjusted score
SNA,Snap-on Incorporated,United States,Industrials,Tools & Accessories,68,81.75,-0.043,0.491,1.21,0.015,0.16,100.78,46.53,40.1,37.96,17.2,AVOID - Poor risk-adjusted score
UL,Unilever PLC,United Kingdom,Consumer Defensive,Household & Personal Products,68,58.42,-0.055,0.72,1.28,0.022,0.12,450.6,51.8,42.07,39.18,17.18,AVOID - Poor risk-adjusted score
CGNX,Cognex Corporation,United States,Technology,Scientific & Technical Instruments,68,80.53,0.174,0.838,3.74,0.046,0.1,113.78,72.6,67.51,81.36,17.17,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,68,76.65,-0.033,0.457,0.96,0.013,0.16,157.37,45.73,35.0,33.56,17.12,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,68,81.52,-0.043,0.49,1.22,0.015,0.01,103.28,43.51,39.95,37.79,17.03,AVOID - Poor risk-adjusted score
FI,"Fiserv, Inc.",United States,Technology,Information Technology Services,68,60.45,-0.094,0.928,1.92,0.032,0.36,409.87,61.84,56.1,49.63,17.02,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,68,75.62,0.097,0.67,2.34,0.031,0.04,171.03,67.9,50.64,56.68,17.0,AVOID - Poor risk-adjusted score
WING,Wingstop Inc.,United States,Consumer Cyclical,Restaurants,68,68.99,-0.103,0.885,2.14,0.031,0.28,260.24,59.12,61.06,53.39,16.99,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,68,54.91,0.069,0.733,1.57,0.029,0.0,507.12,69.13,40.25,43.67,16.97,AVOID - Poor risk-adjusted score
BEN,"Franklin Resources, Inc.",United States,Financial Services,Asset Management,68,61.3,0.083,0.73,1.92,0.031,0.13,390.31,71.45,44.74,49.34,16.91,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,68,71.14,0.072,0.611,1.81,0.025,0.18,227.94,69.38,43.5,47.37,16.87,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,68,60.3,0.106,0.816,2.3,0.038,0.06,409.28,71.86,49.19,55.54,16.85,AVOID - Poor risk-adjusted score
