ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
JWN,Unknown,Unknown,Unknown,Unknown,28,44.68,-0.036,0.799,0.32,0.007,0.15,701.07,56.22,35.72,34.12,25.76,HOLD - Needs monitoring
RL,Ralph Lauren Corporation,United States,Consumer Cyclical,Apparel Manufacturing,70,76.29,0.069,0.798,1.57,0.021,0.22,163.04,76.24,60.91,66.15,25.73,HOLD - Good fundamentals
AEIS,"Advanced Energy Industries, Inc.",United States,Industrials,Electrical Equipment & Parts,70,76.62,0.061,0.755,1.42,0.019,0.17,158.93,74.26,57.84,62.23,25.66,HOLD - Good fundamentals
HOLX,"Hologic, Inc.",United States,Healthcare,Medical Instruments & Supplies,70,73.75,0.053,0.732,1.24,0.017,0.04,194.37,71.13,53.96,57.49,25.63,HOLD - Good fundamentals
KLIC,"Kulicke and Soffa Industries, Inc.",United States,Technology,Semiconductor Equipment & Materials,70,74.41,0.051,0.713,1.21,0.016,0.01,186.03,70.06,53.07,56.41,25.51,HOLD - Good fundamentals
CLS,Celestica Inc.,Canada,Technology,Electronic Components,70,72.68,0.064,0.789,1.46,0.02,0.19,206.04,75.42,57.31,61.86,25.16,HOLD - Good fundamentals
LRCX,Lam Research Corporation,United States,Technology,Semiconductor Equipment & Materials,70,89.18,0.052,0.61,1.34,0.015,0.12,30.7,69.12,54.4,57.9,24.76,WATCH - Monitor for opportunity
BIO,"Bio-Rad Laboratories, Inc.",United States,Healthcare,Medical Devices,70,64.94,0.041,0.71,0.98,0.015,0.07,323.81,71.23,46.09,48.43,24.45,WATCH - Monitor for opportunity
ABNB,"Airbnb, Inc.",United States,Consumer Cyclical,Travel Services,70,86.16,0.068,0.677,1.68,0.019,0.09,52.87,70.12,58.37,63.32,23.64,WATCH - Monitor for opportunity
ELF,"e.l.f. Beauty, Inc.",United States,Consumer Defensive,Household & Personal Products,70,79.06,0.111,0.89,2.38,0.03,0.22,131.11,78.02,70.35,79.9,23.6,WATCH - Monitor for opportunity
FFIV,"F5, Inc.",United States,Technology,Software - Infrastructure,70,91.89,0.042,0.528,1.17,0.013,0.03,17.6,65.14,48.5,51.03,23.56,WATCH - Monitor for opportunity
YELP,Yelp Inc.,United States,Communication Services,Internet Content & Information,70,84.59,0.061,0.651,1.53,0.018,0.0,69.26,67.72,55.09,59.28,23.39,WATCH - Monitor for opportunity
VRSN,"VeriSign, Inc.",United States,Technology,Software - Infrastructure,70,74.15,-0.037,0.634,0.93,0.013,0.1,187.6,49.8,47.02,44.87,23.21,WATCH - Monitor for opportunity
CTSH,Cognizant Technology Solutions Corporation,United States,Technology,Information Technology Services,70,76.54,-0.073,0.859,1.59,0.021,0.2,159.14,57.75,65.72,59.81,23.14,WATCH - Monitor for opportunity
FSLR,"First Solar, Inc.",United States,Technology,Solar,70,73.43,0.102,0.887,2.19,0.03,0.14,198.8,76.51,65.1,73.24,22.94,WATCH - Monitor for opportunity
MMSI,"Merit Medical Systems, Inc.",United States,Healthcare,Medical Instruments & Supplies,70,71.77,-0.051,0.745,1.2,0.017,0.19,218.86,54.45,53.47,50.07,22.8,WATCH - Monitor for opportunity
SE,Sea Limited,Singapore,Consumer Cyclical,Internet Retail,70,86.95,0.022,0.428,0.68,0.008,0.23,43.34,46.68,37.18,38.2,22.74,WATCH - Monitor for opportunity
PSTG,"Pure Storage, Inc.",United States,Technology,Computer Hardware,70,81.4,0.059,0.639,1.49,0.018,0.2,104.43,71.41,52.06,55.87,22.43,WATCH - Monitor for opportunity
SAP,SAP SE,Germany,Technology,Software - Application,70,81.88,-0.086,0.871,1.86,0.023,0.2,99.0,57.92,71.35,63.78,22.27,WATCH - Monitor for opportunity
BKNG,Booking Holdings Inc.,United States,Consumer Cyclical,Travel Services,70,85.04,0.055,0.596,1.44,0.017,0.22,64.36,70.53,50.7,54.17,22.17,WATCH - Monitor for opportunity
NEM,Newmont Corporation,United States,Basic Materials,Gold,70,83.91,0.079,0.701,1.91,0.023,0.14,76.0,71.65,58.84,64.6,22.16,WATCH - Monitor for opportunity
FIX,"Comfort Systems USA, Inc.",United States,Industrials,Engineering & Construction,70,80.69,0.091,0.766,2.1,0.026,0.07,111.89,71.81,61.79,68.71,22.13,WATCH - Monitor for opportunity
URBN,"Urban Outfitters, Inc.",United States,Consumer Cyclical,Apparel Retail,70,69.75,0.03,0.552,0.81,0.012,0.01,247.03,65.68,38.48,39.91,22.04,WATCH - Monitor for opportunity
ON,ON Semiconductor Corporation,United States,Technology,Semiconductors,70,68.18,0.072,0.777,1.64,0.024,0.16,272.41,74.1,53.0,57.7,21.84,WATCH - Monitor for opportunity
AEM,Agnico Eagle Mines Limited,Canada,Basic Materials,Gold,70,89.27,0.064,0.605,1.67,0.019,0.09,30.36,68.03,54.05,58.37,21.82,WATCH - Monitor for opportunity
ANSS,Unknown,Unknown,Unknown,Unknown,68,81.97,0.016,0.393,0.51,0.006,0.04,98.66,42.06,32.21,32.86,21.78,WATCH - Monitor for opportunity
DFS,Unknown,Unknown,Unknown,Unknown,26,40.45,-0.057,0.849,0.46,0.011,0.04,762.27,55.11,34.33,31.9,21.78,WATCH - Monitor for opportunity
GE,GE Aerospace,United States,Industrials,Aerospace & Defense,70,79.17,0.061,0.645,1.53,0.019,0.01,129.8,67.7,51.06,54.91,21.69,WATCH - Monitor for opportunity
KGC,Kinross Gold Corporation,Canada,Basic Materials,Gold,70,89.08,0.088,0.685,2.15,0.024,0.07,31.71,69.59,61.02,67.62,21.48,WATCH - Monitor for opportunity
VRSK,"Verisk Analytics, Inc.",United States,Industrials,Consulting Services,70,71.1,-0.077,0.888,1.66,0.023,0.13,228.4,56.92,63.14,57.11,21.47,WATCH - Monitor for opportunity
FCX,Freeport-McMoRan Inc.,United States,Basic Materials,Copper,70,71.11,0.073,0.743,1.7,0.024,0.06,228.51,71.07,52.87,57.61,21.33,WATCH - Monitor for opportunity
AFRM,"Affirm Holdings, Inc.",United States,Technology,Software - Infrastructure,70,62.0,0.061,0.77,1.41,0.023,0.23,376.77,75.46,47.75,51.39,21.3,WATCH - Monitor for opportunity
SSRM,SSR Mining Inc.,United States,Basic Materials,Gold,70,81.76,0.101,0.765,2.33,0.028,0.33,99.04,76.77,62.56,70.28,21.12,WATCH - Monitor for opportunity
AZN,AstraZeneca PLC,United Kingdom,Healthcare,Drug Manufacturers - General,70,68.69,0.066,0.726,1.55,0.023,0.1,264.11,71.55,49.88,53.94,21.11,WATCH - Monitor for opportunity
WST,"West Pharmaceutical Services, Inc.",United States,Healthcare,Medical Instruments & Supplies,70,76.47,0.05,0.6,1.31,0.017,0.1,160.84,68.31,45.87,48.73,21.1,WATCH - Monitor for opportunity
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,70,78.52,0.034,0.507,0.97,0.012,0.33,135.53,70.63,39.79,41.48,21.07,WATCH - Monitor for opportunity
BLK,"BlackRock, Inc.",United States,Financial Services,Asset Management,70,81.79,0.043,0.533,1.18,0.014,0.09,100.21,66.28,43.59,45.91,21.05,WATCH - Monitor for opportunity
NVDA,NVIDIA Corporation,United States,Technology,Semiconductors,70,100.99,0.043,0.451,1.28,0.013,0.14,1.97,45.16,45.55,47.97,21.04,WATCH - Monitor for opportunity
VIAV,Viavi Solutions Inc.,United States,Technology,Communication Equipment,70,68.44,0.053,0.664,1.33,0.019,0.13,268.37,70.58,45.42,48.44,20.82,WATCH - Monitor for opportunity
NICE,NICE Ltd.,Israel,Technology,Software - Application,70,80.72,-0.023,0.447,0.68,0.008,0.06,112.46,43.72,36.08,35.06,20.81,WATCH - Monitor for opportunity
WMB,"The Williams Companies, Inc.",United States,Energy,Oil & Gas Midstream,70,58.82,-0.05,0.8,1.13,0.019,0.01,442.59,52.36,47.06,44.12,20.67,WATCH - Monitor for opportunity
ICLR,ICON Public Limited Company,Ireland,Healthcare,Diagnostics & Research,70,47.96,0.032,0.726,0.75,0.016,0.2,634.67,74.26,34.81,36.18,20.67,WATCH - Monitor for opportunity
INFY,Infosys Limited,India,Technology,Information Technology Services,70,82.88,-0.065,0.693,1.59,0.019,0.07,87.37,50.32,57.42,52.77,20.4,WATCH - Monitor for opportunity
CSGP,"CoStar Group, Inc.",United States,Real Estate,Real Estate Services,70,81.65,0.034,0.479,1.0,0.012,0.04,101.53,44.01,39.09,40.76,20.39,WATCH - Monitor for opportunity
FND,"Floor & Decor Holdings, Inc.",United States,Consumer Cyclical,Home Improvement Retail,70,50.83,0.059,0.854,1.29,0.025,0.04,579.53,73.97,43.43,46.61,20.36,WATCH - Monitor for opportunity
OKTA,"Okta, Inc.",United States,Technology,Software - Infrastructure,70,80.58,-0.079,0.783,1.81,0.022,0.07,113.54,52.7,63.11,56.93,20.25,WATCH - Monitor for opportunity
GILD,"Gilead Sciences, Inc.",United States,Healthcare,Drug Manufacturers - General,70,73.31,-0.07,0.785,1.6,0.022,0.09,198.66,53.11,57.56,52.57,20.24,WATCH - Monitor for opportunity
HEI,HEICO Corporation,United States,Industrials,Aerospace & Defense,70,75.73,-0.043,0.597,1.12,0.015,0.04,169.49,47.31,45.21,42.81,20.23,WATCH - Monitor for opportunity
QGEN,Qiagen N.V.,Netherlands,Healthcare,Diagnostics & Research,70,75.71,-0.061,0.712,1.47,0.019,0.03,169.54,50.01,53.93,49.82,20.16,WATCH - Monitor for opportunity
MTSI,"MACOM Technology Solutions Holdings, Inc.",United States,Technology,Semiconductors,70,86.37,-0.034,0.482,0.98,0.011,0.04,48.86,44.18,41.59,39.84,20.1,WATCH - Monitor for opportunity
PLD,"Prologis, Inc.",United States,Real Estate,REIT - Industrial,70,59.58,0.08,0.841,1.76,0.029,0.04,424.01,73.16,50.12,55.04,19.98,AVOID - Poor risk-adjusted score
TCOM,Trip.com Group Limited,Singapore,Consumer Cyclical,Travel Services,70,65.94,0.058,0.682,1.41,0.021,0.13,308.63,70.92,44.94,48.16,19.98,AVOID - Poor risk-adjusted score
CMG,"Chipotle Mexican Grill, Inc.",United States,Consumer Cyclical,Restaurants,70,69.51,-0.051,0.686,1.25,0.018,0.17,251.96,52.26,47.68,44.64,19.83,AVOID - Poor risk-adjusted score
GDDY,GoDaddy Inc.,United States,Technology,Software - Infrastructure,70,65.81,-0.077,0.884,1.67,0.025,0.25,307.27,58.91,58.17,52.61,19.74,AVOID - Poor risk-adjusted score
DECK,Deckers Outdoor Corporation,United States,Consumer Cyclical,Footwear & Accessories,70,85.44,0.019,0.369,0.64,0.007,0.07,58.36,41.77,31.53,32.28,19.71,AVOID - Poor risk-adjusted score
ILMN,"Illumina, Inc.",United States,Healthcare,Diagnostics & Research,70,60.83,0.103,0.916,2.18,0.036,0.04,398.79,74.76,55.72,62.77,19.71,AVOID - Poor risk-adjusted score
BRK-B,Berkshire Hathaway Inc.,United States,Financial Services,Insurance - Diversified,70,76.16,0.034,0.489,0.97,0.013,0.22,164.64,47.73,37.21,38.76,19.68,AVOID - Poor risk-adjusted score
APH,Amphenol Corporation,United States,Technology,Electronic Components,70,80.62,0.073,0.635,1.85,0.023,0.07,112.99,68.21,51.22,55.84,19.59,AVOID - Poor risk-adjusted score
CBRE,"CBRE Group, Inc.",United States,Real Estate,Real Estate Services,70,55.47,0.033,0.624,0.85,0.015,0.06,499.71,68.34,34.6,36.03,19.5,AVOID - Poor risk-adjusted score
DY,"Dycom Industries, Inc.",United States,Industrials,Engineering & Construction,70,61.88,0.031,0.555,0.84,0.014,0.07,380.26,66.75,34.35,35.68,19.39,AVOID - Poor risk-adjusted score
MU,"Micron Technology, Inc.",United States,Technology,Semiconductors,70,78.31,0.101,0.741,2.38,0.03,0.22,138.79,73.54,58.04,65.24,19.3,AVOID - Poor risk-adjusted score
MSI,"Motorola Solutions, Inc.",United States,Technology,Communication Equipment,70,69.97,0.072,0.692,1.74,0.025,0.03,245.13,68.85,48.39,52.67,19.24,AVOID - Poor risk-adjusted score
ONON,On Holding AG,Switzerland,Consumer Cyclical,Footwear & Accessories,70,89.29,-0.115,0.873,2.48,0.028,0.26,32.74,58.62,77.95,67.05,19.24,AVOID - Poor risk-adjusted score
PHM,"PulteGroup, Inc.",United States,Consumer Cyclical,Residential Construction,70,70.48,0.084,0.734,1.97,0.028,0.06,237.99,70.38,51.73,57.06,19.2,AVOID - Poor risk-adjusted score
WMG,Warner Music Group Corp.,United States,Communication Services,Entertainment,70,55.22,0.073,0.832,1.61,0.029,0.04,502.74,72.91,45.93,50.06,19.19,AVOID - Poor risk-adjusted score
IDCC,"InterDigital, Inc.",United States,Technology,Software - Application,70,89.85,0.13,0.744,3.05,0.034,0.1,28.69,70.96,66.85,77.35,19.12,AVOID - Poor risk-adjusted score
CMC,Commercial Metals Company,United States,Basic Materials,Steel,70,57.95,0.063,0.755,1.48,0.025,0.1,456.29,72.13,43.75,47.19,19.06,AVOID - Poor risk-adjusted score
COST,Costco Wholesale Corporation,United States,Consumer Defensive,Discount Stores,70,74.42,-0.032,0.508,0.9,0.012,0.06,185.03,45.18,37.78,36.28,19.06,AVOID - Poor risk-adjusted score
DXCM,"DexCom, Inc.",United States,Healthcare,Medical Devices,70,80.07,0.101,0.722,2.41,0.03,0.01,119.69,68.93,57.79,64.97,19.03,AVOID - Poor risk-adjusted score
RDDT,"Reddit, Inc.",United States,Communication Services,Internet Content & Information,70,94.85,0.172,0.809,3.86,0.041,0.16,12.54,73.39,76.75,92.31,18.98,AVOID - Poor risk-adjusted score
DOX,Amdocs Limited,United States,Technology,Software - Infrastructure,70,65.2,-0.075,0.846,1.64,0.025,0.25,319.2,57.8,55.17,50.07,18.95,AVOID - Poor risk-adjusted score
SEIC,SEI Investments Company,United States,Financial Services,Asset Management,70,89.41,-0.078,0.679,1.91,0.021,0.07,30.07,49.67,60.7,54.85,18.83,AVOID - Poor risk-adjusted score
PCAR,PACCAR Inc,United States,Industrials,Farm & Heavy Construction Machinery,70,55.36,0.044,0.668,1.08,0.02,0.07,500.93,69.53,36.97,38.99,18.71,AVOID - Poor risk-adjusted score
WSM,"Williams-Sonoma, Inc.",United States,Consumer Cyclical,Specialty Retail,70,78.17,0.049,0.529,1.35,0.017,0.04,139.57,65.02,41.37,43.88,18.66,AVOID - Poor risk-adjusted score
ACN,Accenture plc,Ireland,Technology,Information Technology Services,70,76.7,-0.063,0.672,1.55,0.02,0.12,157.03,50.47,51.56,47.54,18.66,AVOID - Poor risk-adjusted score
PYPL,"PayPal Holdings, Inc.",United States,Financial Services,Credit Services,70,70.28,-0.065,0.732,1.54,0.022,0.09,240.69,51.51,51.43,47.28,18.64,AVOID - Poor risk-adjusted score
ZTS,Zoetis Inc.,United States,Healthcare,Drug Manufacturers - Specialty & Generic,70,70.69,-0.066,0.734,1.57,0.022,0.12,234.81,52.13,51.89,47.62,18.56,AVOID - Poor risk-adjusted score
BOOT,"Boot Barn Holdings, Inc.",United States,Consumer Cyclical,Apparel Retail,70,72.68,0.042,0.523,1.16,0.016,0.04,206.71,64.97,38.03,40.0,18.5,AVOID - Poor risk-adjusted score
CCJ,Cameco Corporation,Canada,Energy,Uranium,70,79.84,0.157,0.861,3.42,0.043,0.07,121.79,73.0,68.75,81.6,18.46,AVOID - Poor risk-adjusted score
APP,AppLovin Corporation,United States,Communication Services,Advertising Agencies,70,85.32,0.144,0.788,3.28,0.038,0.22,65.41,74.14,67.22,78.84,18.41,AVOID - Poor risk-adjusted score
WB,Weibo Corporation,China,Communication Services,Internet Content & Information,70,65.7,0.096,0.796,2.18,0.033,0.06,313.96,71.73,52.29,58.45,18.41,AVOID - Poor risk-adjusted score
SHEL,Shell plc,United Kingdom,Energy,Oil & Gas Integrated,70,54.16,-0.052,0.79,1.18,0.022,0.04,522.56,52.4,42.8,40.04,18.35,AVOID - Poor risk-adjusted score
ROP,"Roper Technologies, Inc.",United States,Technology,Software - Application,70,65.24,-0.069,0.791,1.58,0.024,0.09,318.06,53.04,51.57,47.14,18.29,AVOID - Poor risk-adjusted score
BF-B,Brown-Forman Corporation,United States,Consumer Defensive,Beverages - Wineries & Distilleries,70,63.06,0.057,0.656,1.42,0.023,0.13,355.3,70.02,41.34,44.27,18.26,AVOID - Poor risk-adjusted score
AKAM,"Akamai Technologies, Inc.",United States,Technology,Software - Infrastructure,70,54.99,-0.049,0.758,1.14,0.021,0.01,507.61,50.94,41.67,39.12,18.24,AVOID - Poor risk-adjusted score
AXON,"Axon Enterprise, Inc.",United States,Industrials,Aerospace & Defense,70,89.53,-0.119,0.851,2.6,0.029,0.09,30.91,54.37,76.19,65.22,18.13,AVOID - Poor risk-adjusted score
LPX,Louisiana-Pacific Corporation,United States,Industrials,Building Products & Equipment,70,71.72,-0.068,0.722,1.62,0.023,0.07,219.81,50.86,51.79,47.43,18.13,AVOID - Poor risk-adjusted score
CTAS,Cintas Corporation,United States,Industrials,Specialty Business Services,70,76.61,-0.034,0.489,0.98,0.013,0.17,157.87,46.87,37.47,35.89,18.13,AVOID - Poor risk-adjusted score
HUBG,"Hub Group, Inc.",United States,Industrials,Integrated Freight & Logistics,70,45.46,0.049,0.791,1.1,0.024,0.03,682.46,71.89,35.97,38.14,18.13,AVOID - Poor risk-adjusted score
OHI,"Omega Healthcare Investors, Inc.",United States,Real Estate,REIT - Healthcare Facilities,70,61.54,0.052,0.637,1.31,0.021,0.1,386.44,69.01,39.2,41.71,18.09,AVOID - Poor risk-adjusted score
NDAQ,"Nasdaq, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,70,68.1,-0.04,0.577,1.07,0.016,0.2,272.57,49.78,39.26,37.29,17.99,AVOID - Poor risk-adjusted score
PDD,PDD Holdings Inc.,Ireland,Consumer Cyclical,Internet Retail,70,84.92,0.12,0.713,2.88,0.034,0.13,67.71,70.61,60.55,69.38,17.9,AVOID - Poor risk-adjusted score
FSS,Federal Signal Corporation,United States,Industrials,Pollution & Treatment Controls,70,71.23,0.063,0.609,1.64,0.023,0.01,226.24,66.27,43.41,46.82,17.75,AVOID - Poor risk-adjusted score
PM,Philip Morris International Inc.,United States,Consumer Defensive,Tobacco,70,66.99,-0.067,0.742,1.57,0.023,0.03,288.31,50.49,49.69,45.57,17.72,AVOID - Poor risk-adjusted score
IT,"Gartner, Inc.",United States,Technology,Information Technology Services,70,69.43,-0.105,0.928,2.19,0.032,0.12,254.31,57.02,64.46,56.23,17.62,AVOID - Poor risk-adjusted score
KO,The Coca-Cola Company,United States,Consumer Defensive,Beverages - Non-Alcoholic,70,66.13,-0.085,0.848,1.87,0.028,0.19,302.46,56.37,56.06,50.19,17.51,AVOID - Poor risk-adjusted score
CBOE,"Cboe Global Markets, Inc.",United States,Financial Services,Financial Data & Stock Exchanges,70,81.48,-0.043,0.502,1.22,0.015,0.04,103.66,44.43,40.88,38.71,17.46,AVOID - Poor risk-adjusted score
BIIB,Biogen Inc.,United States,Healthcare,Drug Manufacturers - General,70,64.07,0.114,0.839,2.52,0.039,0.14,341.81,74.14,53.78,61.26,17.39,AVOID - Poor risk-adjusted score
VRTX,Vertex Pharmaceuticals Incorporated,United States,Healthcare,Biotechnology,70,87.2,0.138,0.729,3.26,0.037,0.06,49.81,69.3,63.61,74.17,17.39,AVOID - Poor risk-adjusted score
PHG,Koninklijke Philips N.V.,Netherlands,Healthcare,Medical Devices,70,46.9,0.051,0.761,1.19,0.025,0.12,654.5,72.62,35.7,37.97,17.35,AVOID - Poor risk-adjusted score
GWW,"W.W. Grainger, Inc.",United States,Industrials,Industrial Distribution,70,70.34,-0.075,0.748,1.76,0.025,0.01,241.19,50.24,52.65,47.74,17.3,AVOID - Poor risk-adjusted score
NTAP,"NetApp, Inc.",United States,Technology,Software - Infrastructure,70,71.26,0.076,0.644,1.91,0.027,0.17,226.36,70.11,45.87,50.17,17.23,AVOID - Poor risk-adjusted score
UL,Unilever PLC,United Kingdom,Consumer Defensive,Household & Personal Products,70,58.39,-0.054,0.72,1.28,0.022,0.12,451.21,51.74,42.06,39.25,17.22,AVOID - Poor risk-adjusted score
IOT,Samsara Inc.,United States,Technology,Software - Infrastructure,70,46.37,-0.053,0.855,1.15,0.025,0.19,663.89,56.93,39.63,37.04,17.22,AVOID - Poor risk-adjusted score
SNA,Snap-on Incorporated,United States,Industrials,Tools & Accessories,70,81.72,-0.041,0.487,1.2,0.015,0.13,101.09,45.75,39.78,37.74,17.19,AVOID - Poor risk-adjusted score
FLS,Flowserve Corporation,United States,Industrials,Specialty Industrial Machinery,70,54.98,0.069,0.75,1.6,0.029,0.0,506.01,69.58,41.22,44.72,17.18,AVOID - Poor risk-adjusted score
TLN,Talen Energy Corporation,United States,Utilities,Utilities - Independent Power Producers,70,61.43,0.13,0.907,2.76,0.045,0.01,385.81,73.01,55.72,64.48,17.15,AVOID - Poor risk-adjusted score
CGNX,Cognex Corporation,United States,Technology,Scientific & Technical Instruments,70,80.67,0.172,0.845,3.78,0.047,0.13,112.3,73.26,68.15,81.96,17.14,AVOID - Poor risk-adjusted score
PTC,PTC Inc.,United States,Technology,Software - Application,70,73.69,0.127,0.784,2.9,0.039,0.0,195.56,69.6,57.81,66.7,17.1,AVOID - Poor risk-adjusted score
AMBA,"Ambarella, Inc.",United States,Technology,Semiconductor Equipment & Materials,70,50.5,0.064,0.772,1.48,0.029,0.07,586.54,71.68,39.0,42.12,16.97,AVOID - Poor risk-adjusted score
ACGL,Arch Capital Group Ltd.,Bermuda,Financial Services,Insurance - Diversified,70,75.68,0.094,0.669,2.33,0.031,0.04,170.31,67.86,50.63,56.49,16.97,AVOID - Poor risk-adjusted score
ANF,Abercrombie & Fitch Co.,United States,Consumer Cyclical,Apparel Retail,70,60.4,0.105,0.827,2.34,0.039,0.09,407.17,72.69,49.98,56.41,16.89,AVOID - Poor risk-adjusted score
ROL,"Rollins, Inc.",United States,Consumer Cyclical,Personal Services,70,73.53,-0.03,0.451,0.89,0.012,0.2,195.47,46.36,33.12,31.9,16.89,AVOID - Poor risk-adjusted score
FI,"Fiserv, Inc.",United States,Technology,Information Technology Services,70,60.36,-0.094,0.933,1.96,0.032,0.35,411.57,61.7,56.31,49.84,16.85,AVOID - Poor risk-adjusted score
CHRW,"C.H. Robinson Worldwide, Inc.",United States,Industrials,Integrated Freight & Logistics,70,55.76,0.102,0.861,2.23,0.04,0.03,493.63,72.4,47.98,53.99,16.73,AVOID - Poor risk-adjusted score
CL,Colgate-Palmolive Company,United States,Consumer Defensive,Household & Personal Products,70,64.78,-0.078,0.79,1.78,0.027,0.28,327.56,56.45,51.17,46.22,16.63,AVOID - Poor risk-adjusted score
