ticker,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
NTCT,13,78.02,0.0657,0.679,0.3,0.004,0.33,138.31,76.66,53.0,57.31,44.15,BUY - Stable quality
GWRE,13,84.4,-0.1087,0.856,0.44,0.005,0.17,69.31,58.5,72.26,62.68,43.54,BUY - Stable quality
VRTX,13,84.15,-0.0276,0.606,0.13,0.002,0.33,72.46,54.7,51.02,49.27,43.5,BUY - Stable quality
AXON,13,92.29,0.0028,0.476,0.02,0.0,0.17,14.85,47.61,43.96,44.12,43.46,BUY - Stable quality
BMRN,13,83.52,-0.02,0.583,0.1,0.001,0.17,80.77,50.7,48.68,47.47,43.23,BUY - Stable quality
ITRI,13,68.93,0.2178,0.925,0.85,0.012,0.58,254.77,88.2,63.8,79.63,43.11,BUY - Stable quality
ARM,13,88.72,0.1577,0.692,0.71,0.008,0.17,30.08,73.3,61.41,72.93,42.67,BUY - Stable quality
EDU,13,75.22,0.1515,0.786,0.64,0.008,0.0,175.31,72.73,59.12,69.81,42.58,BUY - Stable quality
CPNG,13,72.3,0.0819,0.725,0.36,0.005,0.25,213.85,76.26,52.43,57.72,42.44,BUY - Stable quality
CMG,13,70.23,0.1695,0.844,0.69,0.01,0.33,235.54,81.02,59.3,71.16,42.11,BUY - Stable quality
NICE,13,81.66,-0.0623,0.711,0.28,0.003,0.0,100.15,51.0,58.09,53.6,41.99,BUY - Stable quality
LULU,13,82.0,-0.0369,0.627,0.17,0.002,0.25,96.31,53.59,51.39,49.03,41.75,BUY - Stable quality
DY,13,60.83,0.1093,0.87,0.44,0.007,0.67,399.08,88.72,52.93,59.98,41.7,BUY - Stable quality
TYL,13,78.31,-0.0552,0.694,0.25,0.003,0.17,134.23,53.84,54.34,50.62,40.56,BUY - Stable quality
TWLO,13,83.9,0.0453,0.549,0.23,0.003,0.42,75.85,74.52,46.03,48.62,39.57,BUY - High score acceptable risk
NBIX,13,80.02,0.0364,0.559,0.18,0.002,0.17,118.0,69.87,44.73,46.76,39.55,BUY - High score acceptable risk
PAYC,13,91.55,-0.1529,0.849,0.62,0.007,0.5,18.62,64.79,77.73,63.56,39.21,BUY - High score acceptable risk
TAL,13,84.16,-0.1118,0.784,0.47,0.006,0.17,72.15,56.29,65.97,56.98,38.7,BUY - High score acceptable risk
ALGN,13,80.02,0.0657,0.584,0.32,0.004,0.0,118.15,67.13,46.76,50.57,38.27,BUY - High score acceptable risk
NVT,13,68.49,0.2215,0.841,0.9,0.013,0.33,262.77,80.59,57.63,72.13,37.89,HOLD - Modest potential
DUOL,13,93.45,-0.1474,0.788,0.62,0.007,0.5,10.62,62.96,73.6,60.63,37.39,BUY - High score acceptable risk
PLNT,13,74.06,0.2166,0.777,0.92,0.012,0.25,191.23,77.06,57.53,71.74,37.37,BUY - High score acceptable risk
TDG,13,75.21,0.028,0.548,0.14,0.002,0.08,174.31,67.91,41.19,42.63,37.34,BUY - High score acceptable risk
MU,13,74.88,0.3258,0.862,1.31,0.018,0.67,179.62,87.46,64.58,86.28,37.31,BUY - High score acceptable risk
BSX,13,77.22,0.0843,0.606,0.41,0.005,0.17,150.92,70.97,46.75,51.61,36.73,BUY - High score acceptable risk
ILMN,13,58.27,0.0925,0.786,0.39,0.007,0.33,442.62,79.58,45.81,51.02,36.69,HOLD - Stable but flat
WAT,13,74.97,0.0237,0.526,0.12,0.002,0.25,178.85,70.63,39.47,40.64,36.21,BUY - High score acceptable risk
ALGM,13,65.85,0.2171,0.833,0.89,0.014,0.5,310.46,83.63,54.83,68.4,36.19,HOLD - Modest potential
HALO,13,77.8,-0.1209,0.798,0.51,0.007,0.17,142.85,56.64,62.12,53.0,35.18,BUY - High score acceptable risk
SHAK,13,61.63,0.227,0.868,0.91,0.015,0.08,383.38,76.23,53.5,67.24,35.17,HOLD - Modest potential
QGEN,13,76.65,0.0794,0.581,0.39,0.005,0.08,158.46,68.58,44.5,48.86,35.15,BUY - High score acceptable risk
LPX,13,73.01,0.1771,0.711,0.79,0.011,0.0,204.31,70.24,51.88,62.67,35.08,BUY - High score acceptable risk
IT,13,72.19,-0.044,0.604,0.21,0.003,0.33,214.77,54.48,43.58,41.2,34.0,WATCH - Monitor for opportunity
AEIS,13,74.46,0.2702,0.756,1.16,0.016,0.17,185.77,74.45,56.28,72.84,33.68,HOLD - Modest potential
THC,13,55.19,0.149,0.829,0.61,0.011,0.5,502.77,83.78,45.78,53.93,33.46,HOLD - Modest potential
LSCC,13,80.36,0.0468,0.49,0.25,0.003,0.0,113.38,44.39,39.38,41.67,33.33,HOLD - Modest potential
CEG,13,64.87,0.2584,0.822,1.07,0.016,0.17,327.46,76.36,53.35,68.53,33.17,HOLD - Modest potential
GRMN,13,87.97,0.1472,0.557,0.74,0.008,0.0,34.31,65.87,48.99,57.62,33.15,HOLD - Modest potential
VRT,13,76.39,0.2259,0.696,1.01,0.013,0.33,159.85,76.21,53.14,66.73,33.14,HOLD - Modest potential
BIDU,13,58.23,0.0248,0.617,0.12,0.002,0.17,443.46,71.64,35.93,37.04,33.13,HOLD - Modest potential
DDOG,13,85.46,0.1184,0.538,0.6,0.007,0.08,56.77,67.11,46.0,52.62,32.81,HOLD - Modest potential
LUMN,13,39.07,0.0091,0.856,0.04,0.001,0.33,780.23,71.32,33.44,33.82,32.63,HOLD - Modest potential
DXCM,13,77.0,0.1087,0.573,0.54,0.007,0.0,152.46,66.5,44.14,50.0,32.53,HOLD - Modest potential
VIPS,13,58.13,0.0979,0.715,0.43,0.007,0.33,445.15,77.39,41.59,46.58,32.51,HOLD - Modest potential
ORLY,13,66.58,-0.0949,0.765,0.41,0.006,0.17,296.15,55.68,50.95,45.01,32.01,WATCH - Monitor for opportunity
NWSA,13,64.02,0.1455,0.702,0.65,0.01,0.33,341.0,76.7,44.93,52.76,31.97,HOLD - Modest potential
BROS,13,68.81,-0.0986,0.751,0.43,0.006,0.0,256.15,51.92,51.69,45.44,31.87,WATCH - Monitor for opportunity
AFRM,13,59.89,0.1785,0.774,0.76,0.013,0.5,416.23,81.94,46.34,56.04,31.85,HOLD - Modest potential
PSTG,13,80.17,0.0532,0.48,0.29,0.004,0.08,116.46,45.7,38.45,40.99,31.84,HOLD - Modest potential
ARW,13,43.74,0.0604,0.84,0.25,0.006,0.0,712.31,74.63,36.73,39.48,31.67,HOLD - Modest potential
COIN,13,83.37,0.6365,0.907,2.5,0.03,0.67,80.46,87.54,75.6,110.4,31.53,HOLD - Modest potential
CIEN,13,75.03,0.1932,0.647,0.9,0.012,0.33,178.08,74.87,48.53,59.42,31.29,HOLD - Modest potential
ZBRA,13,67.35,0.0318,0.52,0.17,0.002,0.0,283.62,65.35,35.02,36.41,31.25,HOLD - Modest potential
NVST,13,56.54,0.0959,0.701,0.43,0.008,0.33,479.15,76.94,39.64,44.3,31.01,HOLD - Modest potential
FLR,13,66.45,0.1588,0.675,0.72,0.011,0.0,299.08,69.17,44.87,53.34,30.95,HOLD - Modest potential
VST,13,66.16,0.2821,0.78,1.2,0.018,0.33,304.92,78.25,51.57,67.24,30.63,HOLD - Modest potential
EME,13,73.52,0.2189,0.664,1.01,0.014,0.33,199.38,75.2,48.78,60.94,30.39,HOLD - Modest potential
FIVE,13,56.82,0.1396,0.732,0.61,0.011,0.67,472.92,84.23,41.61,48.59,30.18,HOLD - Modest potential
MTZ,13,49.42,0.0962,0.768,0.41,0.008,0.33,593.31,78.88,37.96,42.44,30.09,HOLD - Modest potential
CRUS,13,86.07,0.0364,0.406,0.21,0.002,0.08,48.85,43.59,34.92,36.5,30.08,HOLD - Modest potential
TDOC,13,46.25,0.1154,0.839,0.47,0.01,0.5,667.38,84.15,38.79,44.24,30.06,HOLD - Modest potential
FOUR,13,54.98,0.1105,0.715,0.49,0.009,0.08,506.46,72.22,39.31,44.6,29.96,WATCH - Monitor for opportunity
CCK,13,47.68,0.1404,0.845,0.57,0.012,0.33,633.15,80.82,40.29,47.08,29.96,WATCH - Monitor for opportunity
BRO,13,68.57,0.2274,0.7,1.02,0.015,0.17,261.62,72.84,47.98,60.31,29.9,WATCH - Monitor for opportunity
CRM,13,79.89,-0.0498,0.503,0.26,0.003,0.17,118.85,48.08,40.15,37.66,29.82,WATCH - Monitor for opportunity
FLEX,13,56.67,0.3407,0.91,1.34,0.024,0.5,475.77,84.95,51.58,69.42,29.72,WATCH - Monitor for opportunity
EBAY,13,73.46,-0.1159,0.711,0.51,0.007,0.33,197.92,57.29,52.22,44.86,29.62,WATCH - Monitor for opportunity
ULTA,13,70.49,0.1813,0.624,0.86,0.012,0.17,233.08,70.85,44.01,53.36,28.71,WATCH - Monitor for opportunity
FFIV,13,90.96,-0.0293,0.383,0.18,0.002,0.17,20.69,44.64,34.88,33.6,28.54,WATCH - Monitor for opportunity
CWST,13,62.65,-0.023,0.524,0.12,0.002,0.17,365.69,48.87,32.84,31.9,28.5,WATCH - Monitor for opportunity
CLS,13,70.62,0.1382,0.578,0.68,0.01,0.25,230.31,71.37,40.81,47.59,28.32,WATCH - Monitor for opportunity
YPF,13,45.87,-0.0857,0.915,0.34,0.007,0.5,675.85,66.72,41.97,37.54,28.12,WATCH - Monitor for opportunity
TRMB,13,69.74,0.0214,0.44,0.12,0.002,0.08,241.38,44.68,30.65,31.47,28.08,WATCH - Monitor for opportunity
TLN,13,57.74,0.0853,0.617,0.41,0.007,0.08,453.0,69.49,35.65,39.39,28.02,WATCH - Monitor for opportunity
HAE,13,57.06,0.1114,0.651,0.52,0.009,0.0,467.0,68.63,37.16,42.2,27.83,WATCH - Monitor for opportunity
SKX,13,63.69,0.0591,0.53,0.3,0.005,0.25,347.54,70.44,33.78,36.26,27.82,WATCH - Monitor for opportunity
MLCO,13,45.62,0.1352,0.816,0.56,0.012,0.5,680.23,83.25,37.23,43.29,27.75,WATCH - Monitor for opportunity
TPR,13,68.24,0.1497,0.595,0.73,0.011,0.08,266.77,68.44,40.58,47.84,27.71,WATCH - Monitor for opportunity
MRVL,13,70.62,0.1636,0.588,0.8,0.011,0.17,230.46,69.84,41.51,49.56,27.56,WATCH - Monitor for opportunity
ATKR,13,50.86,0.114,0.714,0.5,0.01,0.17,570.69,73.77,36.32,41.36,27.49,WATCH - Monitor for opportunity
SLAB,13,40.63,0.1607,0.921,0.63,0.015,0.33,755.85,82.76,37.42,44.56,27.4,WATCH - Monitor for opportunity
ROKU,13,84.56,0.0786,0.424,0.45,0.005,0.0,68.23,42.18,35.85,39.33,27.09,WATCH - Monitor for opportunity
DT,13,85.64,0.0707,0.41,0.41,0.005,0.17,54.08,45.15,35.11,38.18,27.02,WATCH - Monitor for opportunity
SOFI,13,36.74,0.1502,0.967,0.57,0.016,0.5,810.46,87.47,35.54,41.92,26.68,WATCH - Monitor for opportunity
SMCI,13,67.86,0.1252,0.554,0.63,0.009,0.33,273.92,72.37,37.62,43.32,26.59,WATCH - Monitor for opportunity
LRCX,13,87.17,0.1827,0.495,0.97,0.011,0.17,40.46,47.07,43.15,52.37,26.56,WATCH - Monitor for opportunity
KVUE,13,60.11,-0.1355,0.822,0.56,0.009,0.33,410.85,60.4,49.41,41.35,26.52,WATCH - Monitor for opportunity
LEVI,13,56.29,0.2603,0.768,1.11,0.02,0.17,483.62,74.39,43.22,55.59,26.33,WATCH - Monitor for opportunity
RCL,13,63.84,0.1568,0.606,0.75,0.012,0.17,343.85,70.33,38.69,45.91,26.18,WATCH - Monitor for opportunity
KLAC,13,85.59,0.1536,0.472,0.84,0.01,0.5,54.62,53.19,40.43,47.83,26.05,WATCH - Monitor for opportunity
BEN,13,58.96,0.1345,0.621,0.64,0.011,0.5,431.85,77.54,36.61,42.54,25.96,WATCH - Monitor for opportunity
SE,13,86.55,0.0257,0.338,0.17,0.002,0.08,43.23,41.62,29.26,30.2,25.91,WATCH - Monitor for opportunity
VIAV,13,67.13,0.1313,0.553,0.66,0.01,0.17,287.38,68.94,37.13,43.02,25.9,WATCH - Monitor for opportunity
GDDY,13,68.23,-0.0216,0.438,0.12,0.002,0.17,266.77,46.28,29.86,29.05,25.88,WATCH - Monitor for opportunity
AN,13,40.94,0.0785,0.768,0.33,0.008,0.33,750.92,78.9,31.46,34.51,25.85,WATCH - Monitor for opportunity
GNRC,13,58.17,0.1638,0.654,0.76,0.013,0.5,443.38,78.31,38.02,45.4,25.82,WATCH - Monitor for opportunity
WYNN,13,47.61,0.1387,0.744,0.6,0.013,0.33,636.31,77.74,35.44,41.35,25.82,WATCH - Monitor for opportunity
RMD,13,88.41,0.1923,0.481,1.04,0.012,0.33,31.69,49.91,42.5,52.0,25.52,WATCH - Monitor for opportunity
GNW,13,57.33,0.2798,0.747,1.21,0.021,0.17,461.85,73.63,42.82,55.76,25.22,WATCH - Monitor for opportunity
RL,13,74.24,0.1034,0.471,0.56,0.008,0.33,188.31,50.03,34.94,39.36,25.17,WATCH - Monitor for opportunity
ETN,13,69.57,0.202,0.583,0.99,0.014,0.33,244.31,72.72,40.54,49.99,25.12,WATCH - Monitor for opportunity
ON,13,65.99,0.1484,0.562,0.74,0.011,0.17,307.0,69.08,37.11,43.7,25.11,WATCH - Monitor for opportunity
DFS,13,40.84,-0.0552,0.811,0.23,0.006,0.17,752.54,57.1,33.12,30.85,25.1,WATCH - Monitor for opportunity
NUE,13,51.7,0.193,0.726,0.85,0.016,0.17,557.62,73.46,37.52,45.92,24.85,AVOID - Poor risk-adjusted score
ALV,13,50.92,0.1349,0.677,0.61,0.012,0.5,570.0,79.09,34.45,40.05,24.82,AVOID - Poor risk-adjusted score
AYI,13,67.37,0.3614,0.703,1.61,0.024,0.33,284.23,75.38,47.39,64.4,24.66,AVOID - Poor risk-adjusted score
SOLV,13,49.6,0.0474,0.578,0.23,0.005,0.08,589.62,68.55,28.69,30.38,24.63,AVOID - Poor risk-adjusted score
EL,13,45.45,0.2745,0.875,1.1,0.024,0.58,682.23,85.49,39.75,51.58,24.58,AVOID - Poor risk-adjusted score
HLF,13,35.76,0.0595,0.799,0.25,0.007,0.67,824.69,86.6,28.57,30.68,24.56,AVOID - Poor risk-adjusted score
XPO,13,48.02,0.1252,0.694,0.56,0.012,0.0,624.46,69.63,33.3,38.35,24.54,AVOID - Poor risk-adjusted score
LU,13,58.29,-0.113,0.728,0.5,0.008,0.17,444.38,54.33,42.44,36.6,24.48,AVOID - Poor risk-adjusted score
QDEL,13,37.37,0.0349,0.722,0.15,0.004,0.42,803.69,79.57,26.97,28.14,24.39,AVOID - Poor risk-adjusted score
FDS,13,68.97,0.2514,0.607,1.21,0.017,0.17,254.85,69.8,41.89,53.55,24.26,AVOID - Poor risk-adjusted score
MDB,13,46.0,-0.0506,0.691,0.23,0.005,0.5,672.69,60.23,31.78,29.78,24.25,AVOID - Poor risk-adjusted score
RNG,13,43.4,0.0987,0.715,0.44,0.01,0.33,718.08,77.1,31.01,34.77,24.19,AVOID - Poor risk-adjusted score
GOOS,13,61.02,0.0312,0.447,0.17,0.003,0.33,395.54,49.8,27.3,28.36,24.14,AVOID - Poor risk-adjusted score
ETSY,13,65.24,-0.208,0.882,0.83,0.013,0.33,320.54,61.86,57.55,43.81,23.96,AVOID - Poor risk-adjusted score
INTC,13,46.83,0.1179,0.683,0.53,0.011,0.17,654.31,72.68,31.99,36.57,23.84,AVOID - Poor risk-adjusted score
FHI,13,82.48,0.1517,0.45,0.85,0.01,0.08,90.92,44.15,37.14,43.86,23.76,AVOID - Poor risk-adjusted score
HGV,13,42.54,0.0513,0.649,0.24,0.006,0.25,730.54,73.92,27.63,29.39,23.74,AVOID - Poor risk-adjusted score
DELL,13,41.59,0.2445,0.881,0.97,0.023,0.67,742.0,87.41,36.63,46.61,23.6,AVOID - Poor risk-adjusted score
UPWK,13,78.93,-0.2143,0.76,0.92,0.012,0.17,127.23,54.98,60.01,45.31,23.6,AVOID - Poor risk-adjusted score
CMBT,13,38.61,-0.0175,0.668,0.08,0.002,0.42,788.38,58.17,25.79,25.23,23.36,AVOID - Poor risk-adjusted score
NVDA,13,99.41,0.1519,0.38,0.92,0.009,0.33,3.15,47.14,37.79,44.64,23.23,AVOID - Poor risk-adjusted score
ACGL,13,73.4,-0.0213,0.366,0.13,0.002,0.0,199.46,40.8,26.88,26.16,23.11,AVOID - Poor risk-adjusted score
KFY,13,66.67,0.337,0.655,1.56,0.023,0.08,297.0,68.97,43.65,58.65,22.92,AVOID - Poor risk-adjusted score
JBL,13,60.42,0.5605,0.857,2.27,0.038,0.33,402.85,78.62,51.76,74.68,22.87,AVOID - Poor risk-adjusted score
UHAL,13,41.22,-0.0992,0.88,0.4,0.01,0.33,746.69,62.12,36.29,31.88,22.84,AVOID - Poor risk-adjusted score
NEM,13,81.86,0.2114,0.481,1.14,0.014,0.5,98.15,53.03,39.35,48.88,22.83,AVOID - Poor risk-adjusted score
STM,13,62.97,0.1247,0.519,0.65,0.01,0.0,358.69,64.53,32.67,37.6,22.82,AVOID - Poor risk-adjusted score
TSM,13,84.44,0.0945,0.379,0.57,0.007,0.17,69.46,44.01,31.97,35.67,22.66,AVOID - Poor risk-adjusted score
IOT,13,48.39,-0.1158,0.807,0.48,0.01,0.42,615.23,61.54,39.03,33.54,22.63,AVOID - Poor risk-adjusted score
ADSK,13,83.11,0.0853,0.374,0.52,0.006,0.25,83.69,45.6,31.09,34.36,22.58,AVOID - Poor risk-adjusted score
BNTX,13,36.75,0.1043,0.785,0.44,0.012,0.58,810.85,84.01,28.85,32.52,22.58,AVOID - Poor risk-adjusted score
OI,13,33.05,0.1434,0.905,0.56,0.017,0.42,845.85,83.77,29.9,35.04,22.4,AVOID - Poor risk-adjusted score
BLD,13,61.05,0.1117,0.511,0.58,0.01,0.08,394.15,66.05,31.21,35.46,22.38,AVOID - Poor risk-adjusted score
LVS,13,56.93,0.164,0.585,0.8,0.014,0.0,470.0,66.13,33.29,39.75,22.06,AVOID - Poor risk-adjusted score
RKLB,13,37.71,0.149,0.804,0.62,0.016,0.25,799.15,77.47,30.32,35.71,22.02,AVOID - Poor risk-adjusted score
PATH,13,41.62,-0.0742,0.765,0.32,0.008,0.17,741.62,55.51,31.83,28.91,21.94,AVOID - Poor risk-adjusted score
LDOS,13,49.05,0.1467,0.64,0.69,0.014,0.17,600.15,71.13,31.39,36.9,21.88,AVOID - Poor risk-adjusted score
EQT,13,69.81,0.2158,0.529,1.11,0.016,0.0,242.23,64.28,36.94,46.04,21.82,AVOID - Poor risk-adjusted score
AMAT,13,79.17,0.1707,0.447,0.96,0.012,0.33,125.77,48.87,35.4,42.52,21.75,AVOID - Poor risk-adjusted score
CAVA,13,75.41,0.0274,0.329,0.18,0.002,0.08,171.62,41.29,24.78,25.63,21.74,AVOID - Poor risk-adjusted score
ASML,13,87.16,0.1653,0.41,0.97,0.011,0.0,40.62,41.18,35.71,42.7,21.72,AVOID - Poor risk-adjusted score
IVZ,13,60.64,0.1146,0.502,0.61,0.01,0.17,401.85,67.41,30.46,34.71,21.63,AVOID - Poor risk-adjusted score
MMM,13,67.78,0.1097,0.452,0.61,0.009,0.17,275.38,45.99,30.64,34.74,21.57,AVOID - Poor risk-adjusted score
ENSG,13,56.6,0.0987,0.511,0.52,0.009,0.0,477.85,64.43,28.94,32.44,21.39,AVOID - Poor risk-adjusted score
EMR,13,62.84,0.0968,0.46,0.53,0.008,0.08,361.15,44.61,28.9,32.33,21.07,AVOID - Poor risk-adjusted score
OGN,13,43.46,0.089,0.619,0.42,0.01,0.25,717.31,72.59,26.9,29.84,20.97,AVOID - Poor risk-adjusted score
CNX,13,52.47,0.1007,0.538,0.51,0.01,0.25,544.15,70.16,28.22,31.7,20.94,AVOID - Poor risk-adjusted score
VNO,13,59.93,-0.1769,0.772,0.75,0.013,0.0,414.77,51.89,46.24,36.64,20.9,AVOID - Poor risk-adjusted score
AMN,13,28.36,0.022,0.781,0.09,0.003,0.33,889.23,79.76,22.14,22.75,20.81,AVOID - Poor risk-adjusted score
PAGS,13,52.58,0.072,0.501,0.38,0.007,0.17,542.31,67.62,26.32,28.66,20.76,AVOID - Poor risk-adjusted score
DIS,13,60.34,0.0732,0.445,0.41,0.007,0.25,407.69,47.67,26.86,29.29,20.76,AVOID - Poor risk-adjusted score
CSCO,13,79.68,0.1416,0.407,0.83,0.01,0.08,120.31,42.82,32.4,37.91,20.71,AVOID - Poor risk-adjusted score
DLTR,13,46.25,0.0893,0.578,0.44,0.009,0.17,667.92,69.73,26.74,29.68,20.62,AVOID - Poor risk-adjusted score
MDT,13,65.41,-0.1673,0.689,0.75,0.012,0.17,317.62,52.85,45.07,36.16,20.62,AVOID - Poor risk-adjusted score
GD,13,56.86,0.2688,0.631,1.27,0.022,0.08,471.77,68.38,35.9,46.42,20.49,AVOID - Poor risk-adjusted score
WCC,13,40.12,0.2646,0.825,1.09,0.027,0.17,764.0,75.38,33.11,42.7,20.44,AVOID - Poor risk-adjusted score
PLTR,13,101.92,-0.0342,0.261,0.25,0.002,0.25,1.0,42.59,26.62,25.48,20.38,AVOID - Poor risk-adjusted score
NU,13,38.84,0.1164,0.698,0.52,0.013,0.17,784.54,72.94,27.12,30.96,20.35,AVOID - Poor risk-adjusted score
ZD,13,56.63,-0.022,0.417,0.13,0.002,0.33,474.85,48.94,23.6,22.95,20.35,AVOID - Poor risk-adjusted score
PWR,13,62.21,0.149,0.497,0.79,0.013,0.0,371.77,43.63,30.9,36.4,20.33,AVOID - Poor risk-adjusted score
AMG,13,60.09,0.0674,0.431,0.38,0.006,0.33,414.62,48.95,25.89,28.05,20.27,AVOID - Poor risk-adjusted score
JKS,13,29.35,0.1384,0.911,0.54,0.018,0.33,879.54,82.14,26.73,31.17,20.21,AVOID - Poor risk-adjusted score
BBWI,13,42.48,0.1549,0.681,0.7,0.017,0.17,731.23,72.11,28.93,34.26,20.13,AVOID - Poor risk-adjusted score
FIX,13,77.72,0.1378,0.4,0.81,0.01,0.17,142.62,44.3,31.12,36.28,19.99,AVOID - Poor risk-adjusted score
VICR,13,77.79,0.0237,0.29,0.16,0.002,0.17,141.46,41.83,22.59,23.25,19.97,AVOID - Poor risk-adjusted score
MBLY,13,35.94,0.0908,0.7,0.41,0.011,0.17,821.31,73.21,25.17,27.98,19.9,AVOID - Poor risk-adjusted score
KMI,13,53.36,0.1145,0.521,0.59,0.011,0.0,527.23,64.52,27.81,31.68,19.88,AVOID - Poor risk-adjusted score
EA,13,80.42,0.1547,0.4,0.92,0.011,0.33,112.69,47.52,32.15,38.07,19.87,AVOID - Poor risk-adjusted score
CYBR,13,32.25,-0.0597,0.828,0.25,0.008,0.5,853.69,64.07,26.7,24.72,19.84,AVOID - Poor risk-adjusted score
MMYT,13,86.02,-0.0736,0.367,0.45,0.005,0.17,49.23,43.8,31.53,28.66,19.71,AVOID - Poor risk-adjusted score
EC,13,43.52,0.0642,0.554,0.32,0.007,0.17,715.85,69.21,24.1,26.02,19.67,AVOID - Poor risk-adjusted score
ZBH,13,59.52,0.1105,0.467,0.61,0.01,0.25,423.08,47.99,27.78,31.53,19.64,AVOID - Poor risk-adjusted score
AVB,13,56.65,0.1487,0.521,0.77,0.014,0.08,477.54,65.94,29.51,34.76,19.63,AVOID - Poor risk-adjusted score
CSIQ,13,26.49,0.0648,0.863,0.26,0.01,0.5,906.54,84.91,22.87,24.71,19.59,AVOID - Poor risk-adjusted score
WBD,13,43.45,0.2003,0.694,0.9,0.021,0.33,716.15,75.42,30.16,37.14,19.55,AVOID - Poor risk-adjusted score
ASX,13,39.78,0.1175,0.662,0.54,0.014,0.5,768.62,78.5,26.34,30.1,19.54,AVOID - Poor risk-adjusted score
WSM,13,76.24,0.1545,0.41,0.9,0.012,0.0,162.38,41.1,31.23,36.97,19.43,AVOID - Poor risk-adjusted score
GEV,13,81.13,0.0283,0.277,0.2,0.002,0.08,106.62,39.74,22.5,23.29,19.39,AVOID - Poor risk-adjusted score
AKAM,13,56.22,0.0248,0.382,0.15,0.003,0.08,484.77,42.85,21.46,22.12,19.24,AVOID - Poor risk-adjusted score
PLAY,13,39.8,0.244,0.773,1.04,0.026,0.0,769.08,70.57,30.75,39.12,19.19,AVOID - Poor risk-adjusted score
